model,feature,choice,rt,true_value,recalled_value,game_number
feature,Green,0,2,-1,0.019497195615846508,4
feature,Food,1,2,3,2.3189229161236815,7
feature,Scene,0,2,-2,0.0,7
feature,Object,0,2,-2,0.0,7
feature,Object,1,2,1,-1.6642049724349235,8
feature,Animal,1,2,2,-0.7679951920316695,8
feature,Food,0,2,-2,0.0,8
feature,Green,0,2,-1,-1.5707852049800621,5
feature,Red,1,2,4,4.630322776744733,5
feature,Yellow,0,2,-2,0.0,5
feature,Blue,1,2,1,-1.0548122349701283,2
feature,Red,1,2,1,0.0,2
feature,Green,0,2,-1,0.3093148473091958,2
feature,Object,1,2,1,0.0,1
feature,Scene,0,2,-2,-2.2206298883599405,1
feature,Food,1,2,2,1.100230721583673,1
feature,Object,0,2,-1,-1.3169442710089079,4
feature,Animal,0,2,-2,0.0,4
feature,Scene,1,2,3,2.186250071739543,4
feature,Animal,1,2,2,3.5534091851180363,1
feature,Scene,0,2,-2,-1.2454615792061334,1
feature,Food,1,2,2,2.061063688751951,1
feature,Food,0,2,-1,-1.516046889212725,4
feature,Animal,1,2,4,0.0,4
feature,Object,0,2,-2,-1.530065278311717,4
feature,Yellow,1,2,1,1.5577704892789828,2
feature,Blue,0,2,-1,-1.2800605658142556,2
feature,Green,0,2,-1,-1.9786172819886247,2
feature,Green,1,2,4,2.735102336797191,7
feature,Yellow,0,2,-4,-3.371898368446253,7
feature,Red,1,2,1,1.1169021958037486,7
feature,Blue,1,2,4,2.8311107758986314,2
feature,Red,0,2,-2,-1.6924476771480979,2
feature,Green,0,2,-1,-1.0371744001944994,2
feature,Animal,0,2,-2,0.0,1
feature,Object,1,2,3,0.48921679396299567,1
feature,Food,1,2,2,2.342568903174667,1
feature,Red,0,2,-2,-0.9793525231269395,1
feature,Blue,1,2,4,5.0583779993639695,1
feature,Yellow,0,2,-3,0.0,1
feature,Red,0,2,-2,-1.9095526727637948,7
feature,Green,0,2,-3,-3.856136872733979,7
feature,Blue,1,2,3,2.8380234403690023,7
feature,Object,0,2,-2,-2.8133054411844163,3
feature,Animal,1,2,1,0.0,3
feature,Scene,1,2,2,0.0,3
feature,Red,1,2,3,2.606318843264368,2
feature,Green,1,2,2,0.0,2
feature,Blue,0,2,-3,-2.926912398973683,2
feature,Blue,0,2,-5,-2.5094700298530332,2
feature,Yellow,1,2,4,4.439131442104881,2
feature,Green,1,2,1,0.0,2
feature,Red,0,2,-1,-0.36441872353660054,3
feature,Blue,0,2,-1,0.0,3
feature,Green,1,2,1,-2.69641555734031,3
feature,Object,1,2,2,3.268385434216145,5
feature,Scene,1,2,1,0.0,5
feature,Animal,0,2,-2,0.9478570581482146,5
feature,Animal,0,2,-2,-2.4591349456037523,3
feature,Food,0,2,-2,-2.444097719777217,3
feature,Object,1,2,3,0.0,3
feature,Scene,0,2,-1,-0.7619469584711844,6
feature,Food,1,2,2,4.097355138116829,6
feature,Object,0,2,-1,-1.2252317235989534,6
feature,Scene,0,2,-1,0.3425976474926402,6
feature,Food,1,2,2,0.3925992816700621,6
feature,Object,1,2,-1,-0.2020500000307689,6
feature,Object,0,2,-1,-1.489360668978287,1
feature,Animal,1,2,4,2.330742151416758,1
feature,Food,0,2,-1,0.0,1
feature,Animal,1,2,1,-0.6051517161034977,1
feature,Object,1,2,1,0.0,1
feature,Food,0,2,-1,-0.4065495486059486,1
feature,Animal,0,2,-4,-1.7287613333446503,6
feature,Food,1,2,1,0.0,6
feature,Scene,1,2,1,0.0,6
feature,Animal,1,2,2,1.736112674832406,5
feature,Object,1,2,2,2.028956001510834,5
feature,Scene,0,2,-2,0.0,5
feature,Green,0,2,-1,0.0,8
feature,Yellow,1,2,3,2.923068979437352,8
feature,Red,0,2,-3,-1.8680080492267777,8
feature,Red,0,2,-1,0.0,1
feature,Blue,0,2,-2,-1.6498960762801174,1
feature,Yellow,1,2,2,1.321919057731356,1
feature,Red,0,2,-2,0.028573790947112876,8
feature,Green,0,2,-1,-1.3114505629040052,8
feature,Blue,1,2,4,2.3414675870506096,8
feature,Object,1,2,1,2.3277899262317168,3
feature,Animal,1,2,1,1.9924695133882695,3
feature,Scene,0,2,-1,0.0,3
feature,Object,0,2,-2,-2.389869158525056,1
feature,Scene,1,2,2,0.0,1
feature,Food,1,2,3,-1.503208745771113,1
feature,Red,0,2,-1,-0.860924522344519,7
feature,Green,1,2,6,0.0,7
feature,Blue,0,2,-3,0.0,7
feature,Blue,1,2,1,-0.18764317877501968,2
feature,Yellow,0,2,-1,0.0,2
feature,Green,0,2,-2,-2.1907925419991843,2
feature,Object,0,2,-1,0.0,8
feature,Animal,1,2,1,-0.8679053940050458,8
feature,Food,1,2,1,0.2445181123161192,8
feature,Blue,1,2,1,-0.6447249036011353,2
feature,Yellow,1,2,1,1.5573701286983694,2
feature,Green,0,2,-2,-2.4510469795494254,2
feature,Food,0,2,-1,-2.1837773657297497,7
feature,Scene,0,2,-2,1.8575957224113302,7
feature,Object,1,2,2,2.83904016103789,7
feature,Red,1,2,1,0.0,4
feature,Yellow,0,2,-3,-1.55054084705788,4
feature,Green,1,2,1,1.220583475768608,4
feature,Scene,1,2,3,1.1693797322190982,7
feature,Object,0,2,-3,-2.331963414750906,7
feature,Animal,0,2,-2,0.0,7
feature,Animal,1,2,3,1.0881843763688972,4
feature,Object,0,2,-5,-4.098458937304539,4
feature,Scene,1,2,2,1.9619391090775067,4
feature,Object,1,2,1,1.566000500844908,1
feature,Animal,0,2,-1,-0.808970148872959,1
feature,Food,0,2,-2,0.0,1
feature,Red,0,2,-2,0.0,7
feature,Green,0,2,-2,-0.4530478337456191,7
feature,Blue,1,2,3,0.0,7
feature,Red,1,2,1,0.4606526273205829,4
feature,Yellow,0,2,-3,0.0,4
feature,Green,1,2,2,0.0,4
feature,Scene,1,2,2,0.0,2
feature,Food,0,2,-1,0.23061908767586536,2
feature,Animal,0,2,-1,0.0,2
feature,Scene,1,2,2,2.3100795582156266,5
feature,Animal,0,2,-1,-1.483031667557808,5
feature,Food,0,2,-2,-1.8171265729806612,5
feature,Animal,1,2,2,2.3756471123802467,4
feature,Object,0,2,-3,0.0,4
feature,Food,1,2,2,0.09903096436296832,4
feature,Animal,1,2,2,2.9490603837909646,3
feature,Scene,0,2,-3,-0.9599102006688613,3
feature,Food,1,2,1,0.41463548890320034,3
feature,Blue,1,2,2,0.0,3
feature,Green,1,2,2,2.108036332579469,3
feature,Yellow,0,2,-6,-1.6252258738310967,3
feature,Object,0,2,-1,-0.9507563006698868,4
feature,Scene,0,2,-1,-2.2607099504678034,4
feature,Animal,1,2,2,0.5689233795312403,4
feature,Green,1,2,2,1.846269211613789,5
feature,Red,0,2,-2,-0.9218800346507232,5
feature,Yellow,1,2,2,0.0,5
feature,Green,0,2,-3,-1.4145382849558055,6
feature,Yellow,1,2,2,0.0,6
feature,Red,1,2,1,0.0,6
feature,Blue,0,2,-2,-2.2454328033614206,3
feature,Yellow,0,2,-1,0.0,3
feature,Red,1,2,1,3.2931489758850447,3
feature,Red,0,2,-1,0.8689112127936153,3
feature,Blue,1,2,2,0.0,3
feature,Green,0,2,-2,-2.3900641530753566,3
feature,Object,1,2,1,-0.796877644926447,1
feature,Scene,1,2,2,0.0,1
feature,Food,0,2,-2,-4.3666504457513815,1
feature,Animal,0,2,-4,-2.1637537666012197,5
feature,Scene,1,2,4,1.6170247197747516,5
feature,Object,0,2,-1,0.0,5
feature,Scene,0,2,-1,0.0,6
feature,Food,1,2,2,1.680389459659227,6
feature,Object,0,2,-1,0.0,6
feature,Blue,1,2,3,1.0293277416067907,2
feature,Red,1,2,1,1.1961752229803744,2
feature,Green,0,2,-4,-1.6023441951574404,2
feature,Blue,1,2,1,1.2462809563657715,1
feature,Yellow,1,2,1,1.4250621144341458,1
feature,Green,0,2,-4,-1.3128681204174466,1
feature,Animal,0,2,-3,-1.0424091302368568,1
feature,Scene,1,2,4,1.3192304820369698,1
feature,Food,1,2,2,1.912358665012398,1
feature,Scene,0,2,-3,0.0,6
feature,Food,1,2,3,0.0,6
feature,Object,1,2,2,0.0,6
feature,Animal,1,2,2,2.570702188180732,1
feature,Object,0,2,-6,0.0,1
feature,Food,1,2,2,0.0,1
feature,Red,1,2,2,0.0,2
feature,Yellow,0,2,-1,-1.4552919977131435,2
feature,Green,0,2,-1,-1.6539053021227037,2
feature,Red,1,2,1,0.0,3
feature,Green,0,2,-1,0.0,3
feature,Yellow,0,2,-2,-1.809850102002243,3
feature,Blue,0,2,-1,-0.09382332843848062,1
feature,Yellow,1,2,1,0.5574051591326601,1
feature,Green,0,2,-2,-2.1615118553733863,1
feature,Green,1,2,1,0.6517520720381411,5
feature,Red,0,2,-3,-3.619759456226342,5
feature,Yellow,1,2,2,1.9029231893566325,5
feature,Food,0,2,-2,0.0,4
feature,Animal,0,2,-1,0.0,4
feature,Object,1,2,1,0.0,4
feature,Blue,0,2,-1,0.20277290568492168,2
feature,Red,0,2,-2,0.0,2
feature,Green,1,2,1,2.064785536302321,2
feature,Object,0,2,-2,0.0,3
feature,Animal,1,2,3,0.0,3
feature,Scene,0,2,-1,0.5273623862215986,3
feature,Food,0,2,-1,0.0,7
feature,Scene,1,2,1,-0.14572912740846133,7
feature,Object,0,2,-2,-1.9117115610234992,7
feature,Blue,1,2,2,2.7536855099942033,1
feature,Yellow,0,2,-1,-1.7189538181098594,1
feature,Green,1,2,1,-1.0217778710638639,1
feature,Red,0,2,-1,0.0,7
feature,Green,1,2,3,0.9407980162370404,7
feature,Blue,0,2,-4,-2.8344556214945893,7
feature,Animal,0,2,-3,0.0,6
feature,Food,1,2,1,0.644829726181251,6
feature,Scene,1,2,1,0.7946340886500809,6
feature,Food,1,2,2,1.6734122820324866,8
feature,Object,0,2,-6,-1.4160219972126649,8
feature,Animal,1,2,2,0.6376362096611261,8
feature,Scene,1,2,3,2.3942402090664845,7
feature,Food,0,2,-2,-3.3756862843372364,7
feature,Object,0,2,-2,-0.8270324109082168,7
feature,Red,0,2,-1,0.0,4
feature,Yellow,0,2,-2,-2.7960333672752604,4
feature,Blue,1,2,3,3.226105446313124,4
feature,Scene,1,2,3,0.0,6
feature,Food,0,2,-2,-2.038675690751699,6
feature,Object,0,2,-2,0.0,6
feature,Scene,0,2,-2,0.0,1
feature,Food,0,2,-1,0.0,1
feature,Animal,1,2,3,2.3353967868969425,1
feature,Object,1,2,1,0.0,2
feature,Food,0,2,-2,-2.692237659938895,2
feature,Scene,1,2,2,3.827362723727904,2
feature,Yellow,1,2,1,-1.3320684041222066,7
feature,Blue,0,2,-2,-1.6028396125655122,7
feature,Green,1,2,2,0.0,7
feature,Object,1,2,2,0.0,4
feature,Scene,1,2,1,0.0,4
feature,Animal,0,2,-2,0.6556968979411424,4
feature,Red,0,2,-3,-2.242949286882702,5
feature,Green,1,2,3,1.6450896169897669,5
feature,Blue,1,2,1,0.0,5
feature,Green,1,2,1,-1.073694371603432,5
feature,Blue,1,2,2,0.0,5
feature,Yellow,0,2,-4,0.0,5
feature,Object,0,2,-3,-1.9651071089145689,1
feature,Scene,0,2,-2,0.0,1
feature,Food,1,2,5,0.0,1
feature,Green,0,2,-1,-0.9405142725155038,5
feature,Blue,0,2,-1,-1.4539102455522839,5
feature,Yellow,1,2,2,0.0,5
feature,Yellow,1,2,2,2.355685505153737,4
feature,Red,0,2,-2,0.0,4
feature,Blue,1,2,1,1.7088328781576105,4
feature,Scene,1,2,5,0.0,2
feature,Food,0,2,-3,0.0,2
feature,Animal,0,2,-2,0.0,2
feature,Blue,0,2,-3,0.0,7
feature,Green,1,2,4,0.0,7
feature,Yellow,0,2,-1,-1.0095241828218176,7
feature,Green,1,2,1,1.812791259283539,5
feature,Red,0,2,-3,-2.083133748058061,5
feature,Yellow,1,2,2,0.0,5
feature,Animal,1,2,1,1.439187697707984,1
feature,Object,0,2,-1,0.0,1
feature,Food,1,2,2,0.0,1
feature,Blue,1,2,3,0.0,1
feature,Yellow,0,2,-1,0.0,1
feature,Green,0,2,-2,0.0,1
feature,Animal,1,2,4,0.0,1
feature,Object,0,2,-4,-2.7305713269560754,1
feature,Food,1,2,2,0.0,1
feature,Green,0,2,-1,-1.480194583762579,5
feature,Blue,1,2,3,1.0823227233261679,5
feature,Yellow,0,2,-2,-2.078824468139842,5
feature,Object,0,2,-6,-2.0600007645247467,8
feature,Animal,1,2,3,0.0,8
feature,Food,1,2,2,2.0898150329329592,8
feature,Object,1,2,2,0.0,4
feature,Scene,1,2,1,1.9480809770700414,4
feature,Animal,0,2,-3,-1.2760933925242797,4
feature,Red,0,2,-2,0.0,4
feature,Yellow,1,2,1,1.7116572908057406,4
feature,Blue,1,2,1,0.0,4
feature,Animal,0,2,-1,-0.8600749365811728,8
feature,Food,1,2,1,1.4881512114651168,8
feature,Object,0,2,-1,0.0,8
feature,Scene,1,2,2,1.7537784502395954,3
feature,Food,0,2,-4,-1.666974380861027,3
feature,Animal,1,2,4,0.0,3
feature,Object,1,2,2,0.0,8
feature,Animal,0,2,-2,0.0,8
feature,Food,1,2,1,0.0,8
feature,Animal,1,2,1,0.0,1
feature,Object,0,2,-2,-0.8220297692391472,1
feature,Food,1,2,2,2.3609926271554906,1
feature,Scene,0,2,-1,1.6641863318230992,7
feature,Food,1,2,1,0.9315836294225952,7
feature,Object,0,2,-2,0.0,7
feature,Blue,0,2,-3,-2.324513028671515,7
feature,Green,1,2,1,-2.6627200037753767,7
feature,Yellow,1,2,2,0.0,7
feature,Blue,0,2,-1,-0.599659378834136,7
feature,Green,1,2,1,0.6434763174036777,7
feature,Yellow,0,2,-2,0.0,7
feature,Yellow,0,2,-1,-0.3288928538223028,7
feature,Blue,0,2,-2,-0.5245864851806132,7
feature,Green,1,2,2,2.4535729624751275,7
feature,Scene,1,2,2,0.4218339902841718,7
feature,Object,0,2,-1,-2.305070125255283,7
feature,Animal,0,2,-1,0.0,7
feature,Red,0,2,-1,0.0,2
feature,Yellow,1,2,1,1.9699441841054044,2
feature,Green,0,2,-1,-0.12436478319795863,2
feature,Blue,1,2,2,0.0,2
feature,Yellow,0,2,-2,-1.138103208385041,2
feature,Green,1,2,1,0.33611234654826094,2
feature,Object,0,2,-2,-2.2654971758173126,3
feature,Animal,0,2,-4,0.0,3
feature,Scene,1,2,5,2.522533229926503,3
feature,Object,1,2,1,-0.7534771037862494,8
feature,Animal,0,2,-3,-1.32665640667893,8
feature,Food,1,2,2,0.0,8
feature,Food,0,2,-2,-2.010975792828469,2
feature,Scene,0,2,-1,0.0,2
feature,Object,1,2,4,3.509765187134807,2
feature,Red,0,2,-1,0.0,4
feature,Yellow,0,2,-1,-3.724838155340344,4
feature,Blue,1,2,4,5.351116060616079,4
feature,Object,0,2,-2,0.0,4
feature,Animal,0,2,-1,0.33288292322119317,4
feature,Scene,1,2,3,1.4497778545992168,4
feature,Blue,1,2,6,3.2699013839064373,1
feature,Yellow,0,2,-1,0.0,1
feature,Green,0,2,-3,-2.2631799343686794,1
feature,Red,0,2,-4,0.0,5
feature,Green,1,2,1,0.15828747246701125,5
feature,Blue,1,2,2,0.0,5
feature,Green,1,2,1,0.0,5
feature,Blue,1,2,1,0.0,5
feature,Yellow,0,2,-1,-0.15688561327135142,5
feature,Scene,0,2,-2,-0.8014444144144247,7
feature,Food,1,2,2,2.079859031034977,7
feature,Object,1,2,1,0.5786356805484121,7
feature,Red,1,2,4,2.367542831728304,6
feature,Green,0,2,-1,-1.3064628160583787,6
feature,Blue,0,2,-1,0.0,6
feature,Animal,0,2,-4,-4.262946619132307,4
feature,Object,1,2,2,-1.0445013901247546,4
feature,Scene,1,2,2,1.7791005937339295,4
feature,Animal,1,2,3,2.1270069520223904,1
feature,Object,0,2,-2,0.0,1
feature,Food,0,2,-1,0.0,1
feature,Food,0,2,-1,-0.7502020583654756,2
feature,Object,1,2,3,1.526767653869434,2
feature,Scene,0,2,-3,-1.4614706932741925,2
feature,Red,1,2,3,-2.187218934166199,4
feature,Yellow,1,2,1,0.0,4
feature,Green,0,2,-2,0.0,4
feature,Animal,0,2,-1,-1.2304086623545927,3
feature,Food,1,2,1,0.0,3
feature,Object,1,2,1,2.424474390971914,3
feature,Green,1,2,6,2.123999407308444,5
feature,Blue,0,2,-2,0.0,5
feature,Yellow,0,2,-2,-2.29523677007633,5
feature,Green,0,2,-2,0.0,8
feature,Yellow,1,2,2,0.8523013584619826,8
feature,Red,0,2,-1,-2.65022494746398,8
feature,Green,1,2,4,0.0,7
feature,Yellow,0,2,-2,0.0,7
feature,Red,0,2,-1,-0.9962755737656128,7
feature,Object,1,2,1,1.9862082989124608,5
feature,Food,0,2,-1,-0.5964288425578846,5
feature,Animal,1,2,1,0.0,5
feature,Blue,1,2,2,0.0,8
feature,Red,0,2,-3,-2.0004728930149303,8
feature,Yellow,1,2,1,1.451114311294216,8
feature,Scene,1,2,1,0.0,5
feature,Animal,1,2,1,-0.9629913535488275,5
feature,Food,0,2,-1,-0.34264988379256134,5
feature,Red,0,2,-1,-0.7760304589547629,8
feature,Green,0,2,-2,0.0,8
feature,Blue,1,2,2,0.521861912672454,8
feature,Animal,1,2,2,0.0,5
feature,Object,0,2,-2,-2.570360348063896,5
feature,Scene,0,2,-1,0.0,5
feature,Object,0,2,-1,-0.8114953216869585,4
feature,Scene,0,2,-3,-2.2535574855930607,4
feature,Animal,1,2,4,1.9858086634247332,4
feature,Red,0,2,-2,-2.638341680667347,4
feature,Yellow,1,2,3,-1.831163629537143,4
feature,Blue,0,2,-1,0.0,4
feature,Red,0,2,-2,0.0,3
feature,Green,1,2,2,0.0,3
feature,Yellow,0,2,-2,-1.29937635823712,3
feature,Yellow,0,2,-1,-1.0785917508447782,6
feature,Blue,0,2,-1,-1.0637033413376091,6
feature,Red,1,2,1,0.0,6
feature,Object,0,2,-1,0.0,2
feature,Food,1,2,1,-0.9831740997380113,2
feature,Scene,1,2,3,4.311218889240715,2
feature,Yellow,0,2,-2,-0.12235283128934993,2
feature,Blue,1,2,2,2.4542828464185886,2
feature,Green,0,2,-1,0.0,2
feature,Scene,1,2,3,1.4934285725640026,2
feature,Food,0,2,-4,-1.464247096472811,2
feature,Object,1,2,1,1.7755453899551386,2
feature,Scene,0,2,-1,0.0,2
feature,Food,0,2,-2,0.0,2
feature,Object,1,2,2,0.0,2
feature,Object,0,2,-1,-1.140825231655032,3
feature,Animal,0,2,-1,0.0,3
feature,Scene,1,2,1,0.9352638889639593,3
feature,Object,1,2,1,0.9782699095590326,3
feature,Animal,0,2,-4,-3.0611056107906975,3
feature,Scene,1,2,2,2.180642928180112,3
feature,Yellow,1,2,2,2.118186187659707,6
feature,Blue,1,2,1,0.0,6
feature,Red,0,2,-1,-0.5773006196091557,6
feature,Blue,0,2,-2,-0.8204606051180087,2
feature,Yellow,1,2,3,3.1577413528443814,2
feature,Green,0,2,-2,0.0,2
feature,Scene,1,2,1,0.0,6
feature,Food,0,2,-2,-0.9653667011051297,6
feature,Object,1,2,2,1.0023594805035212,6
feature,Green,1,2,3,0.0,1
feature,Red,0,2,-2,0.0,1
feature,Blue,0,2,-3,-1.013674937468391,1
feature,Animal,1,2,1,0.0,5
feature,Scene,1,2,2,1.699433905875718,5
feature,Object,0,2,-1,0.0,5
feature,Object,0,2,-2,-1.4138797455680039,3
feature,Animal,1,2,3,1.3628048077416886,3
feature,Scene,0,2,-1,-0.4505492606739697,3
feature,Red,0,2,-2,-2.2531909404766943,2
feature,Yellow,0,2,-3,-3.6266913295828145,2
feature,Green,1,2,3,3.432262626742393,2
feature,Object,1,2,1,0.7338365039626867,4
feature,Animal,0,2,-2,-0.6104225186207985,4
feature,Scene,1,2,1,0.0,4
feature,Red,0,2,-2,2.1053124491318993,8
feature,Green,0,2,-2,-2.3249321870358006,8
feature,Blue,1,2,3,0.0,8
feature,Object,0,2,-1,0.0,4
feature,Scene,0,2,-1,-1.9314228486411478,4
feature,Animal,1,2,1,0.0,4
feature,Blue,0,2,-3,-3.034841992498457,1
feature,Yellow,1,2,1,0.13851400114681667,1
feature,Green,1,2,2,2.0037980885042375,1
feature,Object,0,2,-1,-2.201110262003465,8
feature,Animal,0,2,-1,0.0,8
feature,Food,1,2,1,0.8908464944566362,8
feature,Yellow,1,2,1,0.0,7
feature,Blue,1,2,2,2.42656215346871,7
feature,Green,0,2,-2,0.0,7
feature,Yellow,1,2,3,2.6353196715559064,7
feature,Blue,0,2,-2,-1.3721500555614643,7
feature,Green,0,2,-1,-1.6692806956966448,7
feature,Green,1,2,1,0.0,5
feature,Blue,1,2,1,0.0,5
feature,Yellow,0,2,-3,0.0,5
feature,Animal,0,2,-2,-2.184646459877433,8
feature,Food,1,2,3,-0.7911010462511091,8
feature,Object,1,2,1,0.0,8
feature,Animal,1,2,2,0.8842098925944549,8
feature,Scene,0,2,-1,-1.1761353676798771,8
feature,Food,0,2,-3,-3.9371876947043303,8
feature,Red,0,2,-3,0.0,3
feature,Blue,1,2,2,0.0,3
feature,Green,1,2,2,-0.22264269279748916,3
feature,Animal,1,2,3,2.6885550961035194,1
feature,Object,0,2,-1,-0.4858927517600573,1
feature,Food,0,2,-1,0.0,1
feature,Food,1,2,2,1.4717968872648235,8
feature,Object,1,2,1,2.950278764792445,8
feature,Animal,0,2,-2,-1.718083632905375,8
feature,Green,0,2,-1,1.272957135868996,1
feature,Red,1,2,2,0.0,1
feature,Blue,0,2,-2,-3.4047544351097394,1
feature,Food,1,2,1,0.06583927454050287,4
feature,Animal,1,2,3,1.3375007722209502,4
feature,Object,0,2,-6,-5.05402491578352,4
feature,Food,0,2,-1,-1.0691099366055754,8
feature,Object,1,2,1,3.787918427591002,8
feature,Animal,0,2,-1,-1.2587753284350602,8
feature,Animal,1,2,2,0.0,5
feature,Object,1,2,1,0.0,5
feature,Scene,0,2,-4,-2.0948359580995515,5
feature,Object,1,2,1,0.0,5
feature,Food,1,2,2,2.574144123897934,5
feature,Animal,0,2,-3,0.0,5
feature,Scene,0,2,-1,-1.3220790562012936,2
feature,Food,0,2,-1,-2.786016906651434,2
feature,Object,1,2,2,0.0,2
feature,Yellow,1,2,3,-1.263952931512632,2
feature,Blue,1,2,1,1.3350620557929818,2
feature,Green,0,2,-2,-0.7582999956002102,2
feature,Blue,1,2,1,0.0,1
feature,Yellow,1,2,2,2.0554259232132863,1
feature,Green,0,2,-2,-1.2181519340863778,1
feature,Blue,1,2,2,0.25857244733892326,8
feature,Green,0,2,-2,-1.0483139510460193,8
feature,Red,1,2,2,0.0,8
feature,Food,1,2,1,-1.6248277598250727,6
feature,Scene,0,2,-1,-1.085597446727755,6
feature,Animal,0,2,-1,0.0,6
feature,Food,1,2,1,2.349907985478496,6
feature,Object,1,2,1,0.0,6
feature,Scene,0,2,-1,-0.6301150190670555,6
feature,Scene,1,2,1,-1.2452868165567899,6
feature,Food,1,2,2,1.4527754186179038,6
feature,Object,0,2,-1,-0.6568139292201172,6
feature,Blue,0,2,-2,0.0,3
feature,Yellow,1,2,2,3.265620496272744,3
feature,Red,0,2,-1,2.4831590679577964,3
feature,Food,1,2,2,0.0,4
feature,Animal,0,2,-2,-2.00014753516267,4
feature,Object,1,2,2,2.708453268817367,4
feature,Red,0,2,-2,-1.3319963259396188,5
feature,Green,1,2,1,0.6759713993578778,5
feature,Blue,1,2,2,2.373958623519767,5
feature,Animal,0,2,-1,-1.571262391681171,8
feature,Scene,0,2,-2,0.0,8
feature,Food,1,2,1,-0.5745247550428767,8
feature,Green,0,2,-1,0.0,1
feature,Red,0,2,-1,0.0,1
feature,Blue,1,2,3,0.0,1
feature,Green,1,2,4,0.0,7
feature,Yellow,0,2,-1,-0.1726939999876076,7
feature,Red,0,2,-2,0.0,7
feature,Red,1,2,1,1.6762265486526993,3
feature,Blue,1,2,1,1.3473278024249993,3
feature,Green,0,2,-3,-2.230934817545462,3
feature,Blue,1,2,4,2.1991377256264104,3
feature,Green,0,2,-1,0.0,3
feature,Yellow,0,2,-3,-2.0577627813571833,3
feature,Scene,1,2,2,0.0,7
feature,Object,0,2,-1,0.0,7
feature,Animal,0,2,-1,-0.517565003998193,7
feature,Green,0,2,-1,-0.4395406995815414,6
feature,Red,1,2,3,-0.10388380222959115,6
feature,Yellow,0,2,-1,-0.6584387654923702,6
feature,Green,0,2,-2,0.0,8
feature,Yellow,1,2,1,2.1783369589161485,8
feature,Red,1,2,2,0.8800561907107474,8
feature,Green,1,2,1,0.0,1
feature,Yellow,0,2,-5,-1.8460119954396104,1
feature,Red,1,2,2,0.0,1
feature,Green,1,2,1,2.090119495216713,5
feature,Blue,0,2,-1,-1.3334817614038923,5
feature,Yellow,1,2,1,-0.5723160706734858,5
feature,Red,0,2,-1,0.8804571198538873,6
feature,Green,0,2,-2,0.0,6
feature,Blue,1,2,2,2.3200188032810383,6
feature,Scene,1,2,1,0.5877620431542632,7
feature,Object,0,2,-1,-1.4666868053472302,7
feature,Animal,0,2,-1,-1.3197490902330464,7
feature,Blue,1,2,2,0.0,1
feature,Yellow,0,2,-1,0.0,1
feature,Green,0,2,-2,0.0,1
feature,Object,0,2,-2,-1.8222658047633715,5
feature,Scene,1,2,4,2.132462930451865,5
feature,Animal,0,2,-3,-2.480094896182173,5
feature,Object,1,2,1,2.595009861572346,1
feature,Animal,1,2,1,1.684177069453193,1
feature,Food,0,2,-1,-0.6368583179123846,1
feature,Blue,0,2,-3,-2.8591267200027497,5
feature,Green,1,2,1,0.0,5
feature,Yellow,1,2,2,0.0,5
feature,Blue,1,2,1,0.0,7
feature,Green,1,2,2,1.5681935237626399,7
feature,Yellow,0,2,-2,-0.7469059349258484,7
feature,Food,1,2,1,-2.074467314447457,2
feature,Scene,0,2,-1,-1.1525979649867306,2
feature,Object,1,2,1,1.7469430262344354,2
feature,Red,1,2,3,2.0592863218253092,2
feature,Green,0,2,-1,-1.7889940646738607,2
feature,Blue,1,2,1,1.2673158193850633,2
feature,Animal,0,2,-1,0.0,1
feature,Scene,1,2,1,0.0,1
feature,Food,1,2,2,2.7550987805754743,1
feature,Animal,0,2,-3,0.0,8
feature,Scene,1,2,2,0.0,8
feature,Food,1,2,2,1.3725207194409572,8
feature,Blue,0,2,-1,0.0,4
feature,Green,1,2,3,0.0,4
feature,Red,0,2,-2,0.0,4
feature,Green,1,2,2,1.4735113124957078,5
feature,Blue,0,2,-3,-0.2938703634023413,5
feature,Yellow,1,2,2,0.0,5
feature,Red,0,2,-1,0.0,5
feature,Green,0,2,-2,-2.516797041764608,5
feature,Blue,1,2,1,0.210925142405455,5
feature,Food,1,2,1,0.0,7
feature,Object,0,2,-4,-1.9686271759636351,7
feature,Scene,1,2,1,1.6423224933682534,7
feature,Object,1,2,1,0.15505407920789227,4
feature,Animal,1,2,3,-0.6546524554459674,4
feature,Scene,0,2,-3,-4.4411373434325805,4
feature,Blue,1,2,1,0.0,4
feature,Green,1,2,3,0.0,4
feature,Red,0,2,-6,0.0,4
feature,Green,0,2,-3,-1.5886412453584726,5
feature,Blue,1,2,2,0.0,5
feature,Yellow,0,2,-2,-1.0071232469790161,5
feature,Red,1,2,1,2.2600281475396726,3
feature,Green,1,2,1,0.2958543604125162,3
feature,Yellow,0,2,-1,3.0084946677668585,3
feature,Animal,1,2,2,1.4092854126952599,3
feature,Food,0,2,-2,0.0,3
feature,Object,0,2,-1,-1.6455614538025916,3
feature,Scene,1,2,2,0.0,5
feature,Animal,1,2,3,0.0,5
feature,Food,0,2,-4,-4.50553256016488,5
feature,Animal,0,2,-2,-2.1673012956084037,1
feature,Scene,1,2,2,0.0,1
feature,Food,0,2,-1,0.0,1
feature,Yellow,1,2,1,-1.4902798062852058,4
feature,Red,1,2,2,0.0,4
feature,Blue,0,2,-4,0.0,4
feature,Red,0,2,-1,-0.46975487104915725,4
feature,Yellow,0,2,-1,-2.114750933256881,4
