,wid,game,multi_time,item,recalled,outcome,remembered_outcome,outcome_mem_difference,dimension_shown
1365,w88c84d1,4,After,Food_Yellow,True,-2,-2.0,0.0,False
1366,w88c84d1,4,After,Object_Red,True,1,1.0,0.0,True
1367,w88c84d1,4,After,Object_Yellow,False,1,-1.0,2.0,True
1368,w88c84d1,5,Before,Animal_Blue,True,-1,-1.0,0.0,False
1369,w88c84d1,5,Before,Animal_Green,False,1,1.0,0.0,False
1370,w88c84d1,5,Before,Animal_Red,True,1,1.0,0.0,True
1371,w88c84d1,5,Before,Object_Green,True,-2,-2.0,0.0,False
1372,w88c84d1,5,Before,Scene_Green,False,-1,-1.0,0.0,False
1373,w88c84d1,5,Before,Scene_Red,True,2,2.0,0.0,True
1374,w88c84d1,6,After,Animal_Green,True,-1,1.0,-2.0,False
1375,w88c84d1,6,After,Food_Green,False,2,-1.0,3.0,True
1376,w88c84d1,6,After,Food_Red,True,-2,-2.0,0.0,True
1377,w88c84d1,6,After,Food_Yellow,False,1,1.0,0.0,True
1378,w88c84d1,6,After,Scene_Green,False,2,2.0,0.0,False
1379,w88c84d1,6,After,Scene_Red,False,-1,-2.0,1.0,False
1380,w88c84d1,7,Before,Food_Blue,False,-2,-2.0,0.0,False
1381,w88c84d1,7,Before,Object_Blue,False,-1,-1.0,0.0,False
1382,w88c84d1,7,Before,Object_Green,True,2,2.0,0.0,False
1383,w88c84d1,7,Before,Object_Yellow,False,-2,-2.0,0.0,True
1384,w88c84d1,7,Before,Scene_Blue,True,2,2.0,0.0,False
1385,w88c84d1,7,Before,Scene_Yellow,False,1,1.0,0.0,True
1386,w88c84d1,8,After,Animal_Blue,False,-1,1.0,-2.0,False
1387,w88c84d1,8,After,Animal_Yellow,False,2,2.0,0.0,False
1388,w88c84d1,8,After,Food_Blue,True,2,2.0,0.0,False
1389,w88c84d1,8,After,Object_Blue,False,1,-1.0,2.0,True
1390,w88c84d1,8,After,Object_Red,False,-2,-1.0,-1.0,True
1391,w88c84d1,8,After,Object_Yellow,False,-1,-1.0,0.0,True
1392,w8de3f64,1,After,Animal_Blue,True,-1,-1.0,0.0,True
1393,w8de3f64,1,After,Animal_Yellow,True,2,2.0,0.0,False
1394,w8de3f64,1,After,Food_Blue,True,-1,-1.0,0.0,True
1395,w8de3f64,1,After,Scene_Blue,True,1,1.0,0.0,True
1396,w8de3f64,1,After,Scene_Red,True,1,1.0,0.0,False
1397,w8de3f64,1,After,Scene_Yellow,True,-1,-1.0,0.0,False
1398,w8de3f64,2,Before,Food_Green,False,-1,-1.0,0.0,False
1399,w8de3f64,2,Before,Food_Red,True,1,1.0,0.0,False
1400,w8de3f64,2,Before,Food_Yellow,True,-1,-1.0,0.0,False
1401,w8de3f64,2,Before,Object_Yellow,True,1,2.0,-1.0,True
1402,w8de3f64,2,Before,Scene_Green,True,2,2.0,0.0,False
1403,w8de3f64,2,Before,Scene_Yellow,True,-1,-1.0,0.0,False
1404,w8de3f64,3,After,Animal_Blue,True,-1,-1.0,0.0,False
1405,w8de3f64,3,After,Animal_Green,True,-2,2.0,-4.0,False
1406,w8de3f64,3,After,Animal_Yellow,False,2,1.0,1.0,False
1407,w8de3f64,3,After,Food_Yellow,False,-1,-1.0,0.0,True
1408,w8de3f64,3,After,Object_Blue,True,2,1.0,1.0,False
1409,w8de3f64,3,After,Object_Yellow,True,1,1.0,0.0,False
1410,w8de3f64,4,Before,Animal_Green,True,-1,-1.0,0.0,False
1411,w8de3f64,4,Before,Animal_Red,True,2,1.0,1.0,False
1412,w8de3f64,4,Before,Object_Blue,True,1,1.0,0.0,True
1413,w8de3f64,4,Before,Object_Green,True,2,2.0,0.0,False
1414,w8de3f64,4,Before,Object_Red,True,-2,-2.0,0.0,False
1415,w8de3f64,4,Before,Scene_Red,True,-1,-1.0,0.0,False
1416,w8de3f64,5,After,Animal_Green,True,2,2.0,0.0,False
1417,w8de3f64,5,After,Object_Green,False,1,1.0,0.0,False
1418,w8de3f64,5,After,Object_Red,True,-1,-1.0,0.0,True
1419,w8de3f64,5,After,Object_Yellow,True,1,1.0,0.0,False
1420,w8de3f64,5,After,Scene_Green,True,-2,-2.0,0.0,False
1421,w8de3f64,5,After,Scene_Red,True,-2,-2.0,0.0,True
1422,w8de3f64,6,Before,Animal_Blue,False,-2,-1.0,-1.0,True
1423,w8de3f64,6,Before,Animal_Red,True,1,1.0,0.0,True
1424,w8de3f64,6,Before,Food_Blue,False,2,-1.0,3.0,False
1425,w8de3f64,6,Before,Food_Green,False,-1,-1.0,0.0,False
1426,w8de3f64,6,Before,Food_Red,False,-2,-1.0,-1.0,False
1427,w8de3f64,6,Before,Scene_Blue,True,2,2.0,0.0,False
1428,w8de3f64,7,After,Food_Green,True,2,2.0,0.0,True
1429,w8de3f64,7,After,Object_Blue,True,-2,-2.0,0.0,False
1430,w8de3f64,7,After,Object_Green,False,1,2.0,-1.0,True
1431,w8de3f64,7,After,Scene_Blue,True,-2,-2.0,0.0,False
1432,w8de3f64,7,After,Scene_Green,True,2,2.0,0.0,True
1433,w8de3f64,7,After,Scene_Yellow,False,-2,-2.0,0.0,False
1434,w8de3f64,8,Before,Animal_Red,False,1,1.0,0.0,False
1435,w8de3f64,8,Before,Animal_Yellow,False,-2,-2.0,0.0,False
1436,w8de3f64,8,Before,Food_Blue,True,2,-1.0,3.0,False
1437,w8de3f64,8,Before,Food_Red,True,-2,-2.0,0.0,False
1438,w8de3f64,8,Before,Food_Yellow,False,1,1.0,0.0,False
1439,w8de3f64,8,Before,Object_Red,False,-1,1.0,-2.0,True
1440,w8efa7d8,1,After,Animal_Blue,True,2,2.0,0.0,True
1441,w8efa7d8,1,After,Animal_Green,True,1,1.0,0.0,False
1442,w8efa7d8,1,After,Food_Blue,True,-2,-2.0,0.0,True
1443,w8efa7d8,1,After,Object_Blue,True,-1,-1.0,0.0,True
1444,w8efa7d8,1,After,Object_Green,False,-2,-2.0,0.0,False
1445,w8efa7d8,1,After,Object_Yellow,False,1,1.0,0.0,False
1446,w8efa7d8,2,Before,Food_Red,True,-2,-2.0,0.0,False
1447,w8efa7d8,2,Before,Object_Blue,True,1,1.0,0.0,False
1448,w8efa7d8,2,Before,Object_Red,True,1,1.0,0.0,False
1449,w8efa7d8,2,Before,Scene_Blue,True,1,1.0,0.0,False
1450,w8efa7d8,2,Before,Scene_Green,True,-1,-1.0,0.0,True
1451,w8efa7d8,2,Before,Scene_Red,True,-1,-1.0,0.0,False
1452,w8efa7d8,3,After,Animal_Red,False,-2,-1.0,-1.0,False
1453,w8efa7d8,3,After,Animal_Yellow,True,1,-2.0,3.0,True
1454,w8efa7d8,3,After,Food_Green,False,-1,-1.0,0.0,False
1455,w8efa7d8,3,After,Food_Red,False,1,-2.0,3.0,False
1456,w8efa7d8,3,After,Food_Yellow,False,-1,-1.0,0.0,True
1457,w8efa7d8,3,After,Scene_Yellow,True,1,1.0,0.0,True
1458,w8efa7d8,4,Before,Animal_Blue,False,1,1.0,0.0,False
1459,w8efa7d8,4,Before,Animal_Red,False,1,1.0,0.0,False
1460,w8efa7d8,4,Before,Animal_Yellow,False,-1,-1.0,0.0,False
1461,w8efa7d8,4,Before,Object_Yellow,False,-1,-1.0,0.0,False
1462,w8efa7d8,4,Before,Scene_Blue,False,1,-1.0,2.0,False
1463,w8efa7d8,4,Before,Scene_Yellow,False,-2,-2.0,0.0,False
1464,w8efa7d8,5,After,Animal_Green,False,1,-1.0,2.0,False
1465,w8efa7d8,5,After,Animal_Yellow,False,2,2.0,0.0,False
1466,w8efa7d8,5,After,Food_Blue,False,-1,-2.0,1.0,False
1467,w8efa7d8,5,After,Food_Green,False,-1,-1.0,0.0,False
1468,w8efa7d8,5,After,Food_Yellow,False,1,1.0,0.0,False
1469,w8efa7d8,5,After,Scene_Green,False,-1,-1.0,0.0,False
1470,w8efa7d8,6,Before,Food_Green,False,1,-1.0,2.0,False
1471,w8efa7d8,6,Before,Food_Red,False,-2,-2.0,0.0,False
1472,w8efa7d8,6,Before,Food_Yellow,False,-1,1.0,-2.0,False
1473,w8efa7d8,6,Before,Object_Green,False,2,2.0,0.0,False
1474,w8efa7d8,6,Before,Scene_Green,False,2,2.0,0.0,False
1475,w8efa7d8,6,Before,Scene_Red,False,-1,-1.0,0.0,False
1476,w8efa7d8,7,After,Animal_Red,False,1,,,False
1477,w8efa7d8,7,After,Object_Red,False,-2,,,False
1478,w8efa7d8,7,After,Object_Yellow,False,1,,,False
1479,w8efa7d8,7,After,Scene_Blue,False,-2,,,False
1480,w8efa7d8,7,After,Scene_Red,False,2,,,False
1481,w8efa7d8,7,After,Scene_Yellow,False,-2,,,False
1482,w8efa7d8,8,Before,Animal_Blue,False,1,,,False
1483,w8efa7d8,8,Before,Animal_Green,False,-2,,,False
1484,w8efa7d8,8,Before,Food_Blue,False,1,,,False
1485,w8efa7d8,8,Before,Object_Blue,False,-1,,,False
1486,w8efa7d8,8,Before,Object_Green,False,1,,,False
1487,w8efa7d8,8,Before,Object_Red,False,-1,,,False
1488,w9173175,1,Before,Animal_Red,False,-1,-1.0,0.0,True
1489,w9173175,1,Before,Animal_Yellow,False,2,,,True
1490,w9173175,1,Before,Food_Yellow,False,-2,-2.0,0.0,False
1491,w9173175,1,Before,Object_Green,False,2,,,False
1492,w9173175,1,Before,Object_Red,False,2,-1.0,3.0,False
1493,w9173175,1,Before,Object_Yellow,True,-2,-2.0,0.0,False
1494,w9173175,2,After,Food_Blue,True,1,,,True
1495,w9173175,2,After,Food_Yellow,True,1,,,True
1496,w9173175,2,After,Object_Blue,False,2,-1.0,3.0,False
1497,w9173175,2,After,Scene_Blue,False,-1,,,False
1498,w9173175,2,After,Scene_Green,True,-1,2.0,-3.0,False
1499,w9173175,2,After,Scene_Yellow,False,-2,,,False
1500,w9173175,3,Before,Animal_Green,True,2,2.0,0.0,True
1501,w9173175,3,Before,Food_Blue,True,-2,-2.0,0.0,False
1502,w9173175,3,Before,Food_Green,False,1,,,False
1503,w9173175,3,Before,Food_Red,False,-1,-2.0,1.0,False
1504,w9173175,3,Before,Scene_Green,True,1,,,False
1505,w9173175,3,Before,Scene_Red,False,-2,1.0,-3.0,False
1506,w9173175,4,After,Animal_Blue,False,-2,-1.0,-1.0,True
1507,w9173175,4,After,Animal_Red,False,1,1.0,0.0,False
1508,w9173175,4,After,Animal_Yellow,True,2,2.0,0.0,False
1509,w9173175,4,After,Object_Yellow,True,-2,-1.0,-1.0,False
1510,w9173175,4,After,Scene_Blue,False,-1,1.0,-2.0,True
1511,w9173175,4,After,Scene_Yellow,False,2,2.0,0.0,False
1512,w9173175,5,Before,Animal_Blue,True,-1,-1.0,0.0,True
1513,w9173175,5,Before,Animal_Green,True,2,2.0,0.0,False
1514,w9173175,5,Before,Food_Green,True,2,2.0,0.0,False
1515,w9173175,5,Before,Object_Blue,False,-1,-1.0,0.0,True
1516,w9173175,5,Before,Object_Green,False,2,2.0,0.0,False
1517,w9173175,5,Before,Object_Yellow,False,-2,-1.0,-1.0,False
1518,w9173175,6,After,Food_Blue,True,1,1.0,0.0,True
1519,w9173175,6,After,Food_Red,False,1,1.0,0.0,True
1520,w9173175,6,After,Object_Red,True,-1,-2.0,1.0,False
1521,w9173175,6,After,Scene_Blue,True,1,-1.0,2.0,False
1522,w9173175,6,After,Scene_Red,False,-1,1.0,-2.0,False
1523,w9173175,6,After,Scene_Yellow,False,-2,1.0,-3.0,False
1524,w9173175,7,Before,Animal_Blue,False,1,-1.0,2.0,False
1525,w9173175,7,Before,Animal_Green,False,2,1.0,1.0,True
1526,w9173175,7,Before,Object_Blue,False,2,-1.0,3.0,False
1527,w9173175,7,Before,Object_Green,False,-2,2.0,-4.0,True
1528,w9173175,7,Before,Object_Red,True,-1,-1.0,0.0,False
1529,w9173175,7,Before,Scene_Green,True,-1,2.0,-3.0,True
1530,w9173175,8,After,Animal_Red,False,2,1.0,1.0,True
1531,w9173175,8,After,Animal_Yellow,False,2,-2.0,4.0,False
1532,w9173175,8,After,Food_Green,False,-1,-1.0,0.0,False
1533,w9173175,8,After,Food_Red,True,-2,1.0,-3.0,True
1534,w9173175,8,After,Food_Yellow,True,-1,1.0,-2.0,False
1535,w9173175,8,After,Scene_Red,True,1,2.0,-1.0,True
1536,w941cd9f,1,After,Animal_Blue,False,-1,1.0,-2.0,True
1537,w941cd9f,1,After,Animal_Green,True,1,1.0,0.0,True
1538,w941cd9f,1,After,Animal_Yellow,True,-1,-1.0,0.0,True
1539,w941cd9f,1,After,Food_Yellow,True,1,1.0,0.0,False
1540,w941cd9f,1,After,Scene_Blue,False,-1,-1.0,0.0,False
1541,w941cd9f,1,After,Scene_Yellow,True,2,2.0,0.0,False
1542,w941cd9f,2,Before,Food_Blue,True,-2,-1.0,-1.0,False
1543,w941cd9f,2,Before,Food_Green,False,2,2.0,0.0,True
1544,w941cd9f,2,Before,Food_Red,False,1,1.0,0.0,False
1545,w941cd9f,2,Before,Object_Blue,True,-1,-1.0,0.0,False
1546,w941cd9f,2,Before,Object_Green,False,-2,-2.0,0.0,True
1547,w941cd9f,2,Before,Scene_Green,True,2,2.0,0.0,True
1548,w941cd9f,3,After,Animal_Red,True,-1,1.0,-2.0,False
1549,w941cd9f,3,After,Animal_Yellow,False,2,-1.0,3.0,True
1550,w941cd9f,3,After,Object_Red,False,-1,-2.0,1.0,False
1551,w941cd9f,3,After,Scene_Blue,True,-2,-1.0,-1.0,False
1552,w941cd9f,3,After,Scene_Red,True,1,2.0,-1.0,False
1553,w941cd9f,3,After,Scene_Yellow,True,2,2.0,0.0,True
1554,w941cd9f,4,Before,Animal_Red,True,-1,-1.0,0.0,False
1555,w941cd9f,4,Before,Food_Green,False,2,2.0,0.0,False
1556,w941cd9f,4,Before,Food_Red,True,-2,-2.0,0.0,False
1557,w941cd9f,4,Before,Food_Yellow,True,-1,-1.0,0.0,False
1558,w941cd9f,4,Before,Object_Red,True,2,1.0,1.0,True
1559,w941cd9f,4,Before,Object_Yellow,True,2,2.0,0.0,True
1560,w941cd9f,5,After,Animal_Blue,False,-2,-1.0,-1.0,False
1561,w941cd9f,5,After,Animal_Green,True,2,1.0,1.0,False
1562,w941cd9f,5,After,Animal_Red,True,1,1.0,0.0,False
1563,w941cd9f,5,After,Object_Green,False,1,1.0,0.0,True
1564,w941cd9f,5,After,Scene_Green,True,-1,-1.0,0.0,False
1565,w941cd9f,5,After,Scene_Red,True,-2,-2.0,0.0,False
1566,w941cd9f,6,Before,Animal_Green,False,-2,-1.0,-1.0,False
1567,w941cd9f,6,Before,Food_Green,False,1,-1.0,2.0,False
1568,w941cd9f,6,Before,Food_Red,True,-2,-1.0,-1.0,False
1569,w941cd9f,6,Before,Food_Yellow,True,2,2.0,0.0,False
1570,w941cd9f,6,Before,Scene_Green,True,-2,-2.0,0.0,True
1571,w941cd9f,6,Before,Scene_Red,False,1,-1.0,2.0,True
1572,w941cd9f,7,After,Food_Blue,True,-2,-2.0,0.0,True
1573,w941cd9f,7,After,Object_Blue,False,2,-1.0,3.0,True
1574,w941cd9f,7,After,Object_Green,True,-2,-1.0,-1.0,False
1575,w941cd9f,7,After,Object_Yellow,False,2,2.0,0.0,False
1576,w941cd9f,7,After,Scene_Blue,True,-1,-1.0,0.0,True
1577,w941cd9f,7,After,Scene_Yellow,True,2,2.0,0.0,False
1578,w941cd9f,8,Before,Animal_Blue,False,1,2.0,-1.0,False
1579,w941cd9f,8,Before,Animal_Yellow,False,-2,-1.0,-1.0,True
1580,w941cd9f,8,Before,Food_Blue,True,2,2.0,0.0,False
1581,w941cd9f,8,Before,Object_Blue,True,-1,-1.0,0.0,False
1582,w941cd9f,8,Before,Object_Red,False,1,1.0,0.0,False
1583,w941cd9f,8,Before,Object_Yellow,False,-2,-2.0,0.0,True
1584,wa022482,1,After,Animal_Blue,True,-1,1.0,-2.0,True
1585,wa022482,1,After,Animal_Yellow,True,-1,2.0,-3.0,True
1586,wa022482,1,After,Food_Blue,False,1,-1.0,2.0,False
1587,wa022482,1,After,Scene_Blue,True,2,1.0,1.0,False
1588,wa022482,1,After,Scene_Red,True,2,1.0,1.0,False
1589,wa022482,1,After,Scene_Yellow,False,-2,-2.0,0.0,False
1590,wa022482,2,Before,Food_Green,True,-1,-2.0,1.0,True
1591,wa022482,2,Before,Food_Red,True,2,-1.0,3.0,True
1592,wa022482,2,Before,Food_Yellow,True,-2,1.0,-3.0,True
1593,wa022482,2,Before,Object_Yellow,False,2,2.0,0.0,False
1594,wa022482,2,Before,Scene_Green,True,-2,-1.0,-1.0,False
1595,wa022482,2,Before,Scene_Yellow,True,1,1.0,0.0,False
1596,wa022482,3,After,Animal_Blue,False,-1,1.0,-2.0,True
1597,wa022482,3,After,Animal_Green,True,1,1.0,0.0,True
1598,wa022482,3,After,Animal_Yellow,False,2,1.0,1.0,True
1599,wa022482,3,After,Food_Yellow,False,1,-2.0,3.0,False
1600,wa022482,3,After,Object_Blue,True,-1,-1.0,0.0,False
1601,wa022482,3,After,Object_Yellow,False,-2,-1.0,-1.0,False
1602,wa022482,4,Before,Animal_Green,True,-2,-2.0,0.0,True
1603,wa022482,4,Before,Animal_Red,False,1,-1.0,2.0,False
1604,wa022482,4,Before,Object_Blue,False,-1,-1.0,0.0,False
1605,wa022482,4,Before,Object_Green,False,1,1.0,0.0,True
1606,wa022482,4,Before,Object_Red,False,2,1.0,1.0,False
1607,wa022482,4,Before,Scene_Red,True,-2,-1.0,-1.0,False
1608,wa022482,5,After,Animal_Green,True,-1,1.0,-2.0,False
1609,wa022482,5,After,Object_Green,False,2,1.0,1.0,False
1610,wa022482,5,After,Object_Red,False,-2,-2.0,0.0,True
1611,wa022482,5,After,Object_Yellow,True,-1,1.0,-2.0,False
1612,wa022482,5,After,Scene_Green,False,1,-1.0,2.0,False
1613,wa022482,5,After,Scene_Red,True,1,-2.0,3.0,True
1614,wa022482,6,Before,Animal_Blue,True,2,2.0,0.0,True
1615,wa022482,6,Before,Animal_Red,True,-1,-2.0,1.0,False
1616,wa022482,6,Before,Food_Blue,True,2,2.0,0.0,True
1617,wa022482,6,Before,Food_Green,False,-2,-1.0,-1.0,False
1618,wa022482,6,Before,Food_Red,True,-1,-1.0,0.0,False
1619,wa022482,6,Before,Scene_Blue,True,2,2.0,0.0,True
1620,wa022482,7,After,Food_Green,False,-1,-1.0,0.0,False
1621,wa022482,7,After,Object_Blue,True,1,1.0,0.0,True
1622,wa022482,7,After,Object_Green,True,2,2.0,0.0,False
1623,wa022482,7,After,Scene_Blue,True,1,1.0,0.0,True
1624,wa022482,7,After,Scene_Green,True,-2,-2.0,0.0,False
1625,wa022482,7,After,Scene_Yellow,False,-2,-2.0,0.0,False
1626,wa022482,8,Before,Animal_Red,False,2,1.0,1.0,False
1627,wa022482,8,Before,Animal_Yellow,False,-1,2.0,-3.0,False
1628,wa022482,8,Before,Food_Blue,True,-1,2.0,-3.0,True
1629,wa022482,8,Before,Food_Red,False,2,-1.0,3.0,True
1630,wa022482,8,Before,Food_Yellow,False,2,2.0,0.0,True
1631,wa022482,8,Before,Object_Red,False,-2,-2.0,0.0,False
1632,wa1a03f2,1,Before,Animal_Blue,False,2,-1.0,3.0,False
1633,wa1a03f2,1,Before,Animal_Green,False,-2,-2.0,0.0,False
1634,wa1a03f2,1,Before,Animal_Yellow,True,-2,-2.0,0.0,False
1635,wa1a03f2,1,Before,Food_Yellow,True,-2,-2.0,0.0,False
1636,wa1a03f2,1,Before,Scene_Blue,False,1,1.0,0.0,True
1637,wa1a03f2,1,Before,Scene_Yellow,False,1,-2.0,3.0,True
1638,wa1a03f2,2,After,Food_Blue,False,1,1.0,0.0,False
1639,wa1a03f2,2,After,Food_Green,False,-2,2.0,-4.0,True
1640,wa1a03f2,2,After,Food_Red,True,2,2.0,0.0,False
1641,wa1a03f2,2,After,Object_Blue,True,-2,2.0,-4.0,False
1642,wa1a03f2,2,After,Object_Green,False,-1,1.0,-2.0,True
1643,wa1a03f2,2,After,Scene_Green,False,1,,,True
1644,wa1a03f2,3,Before,Animal_Red,False,-2,-2.0,0.0,False
1645,wa1a03f2,3,Before,Animal_Yellow,False,1,-1.0,2.0,False
1646,wa1a03f2,3,Before,Object_Red,True,2,-1.0,3.0,False
1647,wa1a03f2,3,Before,Scene_Blue,False,-2,2.0,-4.0,True
1648,wa1a03f2,3,Before,Scene_Red,False,-1,-1.0,0.0,True
1649,wa1a03f2,3,Before,Scene_Yellow,True,1,1.0,0.0,True
1650,wa1a03f2,4,After,Animal_Red,True,-2,,,True
1651,wa1a03f2,4,After,Food_Green,True,-1,1.0,-2.0,False
1652,wa1a03f2,4,After,Food_Red,False,1,1.0,0.0,False
1653,wa1a03f2,4,After,Food_Yellow,False,1,-1.0,2.0,False
1654,wa1a03f2,4,After,Object_Red,False,-2,,,False
1655,wa1a03f2,4,After,Object_Yellow,False,1,-1.0,2.0,False
1656,wa1a03f2,5,Before,Animal_Blue,False,1,2.0,-1.0,False
1657,wa1a03f2,5,Before,Animal_Green,False,2,2.0,0.0,False
1658,wa1a03f2,5,Before,Animal_Red,True,-2,-1.0,-1.0,True
1659,wa1a03f2,5,Before,Object_Green,True,1,-1.0,2.0,False
1660,wa1a03f2,5,Before,Scene_Green,True,-1,-1.0,0.0,False
1661,wa1a03f2,5,Before,Scene_Red,False,-2,-1.0,-1.0,True
1662,wa1a03f2,6,After,Animal_Green,True,2,,,False
1663,wa1a03f2,6,After,Food_Green,False,1,2.0,-1.0,False
1664,wa1a03f2,6,After,Food_Red,True,-2,-2.0,0.0,True
1665,wa1a03f2,6,After,Food_Yellow,False,-1,-1.0,0.0,False
1666,wa1a03f2,6,After,Scene_Green,False,2,-1.0,3.0,False
1667,wa1a03f2,6,After,Scene_Red,False,-1,-1.0,0.0,True
1668,wa1a03f2,7,Before,Food_Blue,True,1,2.0,-1.0,True
1669,wa1a03f2,7,Before,Object_Blue,True,1,-1.0,2.0,True
1670,wa1a03f2,7,Before,Object_Green,False,-2,-1.0,-1.0,False
1671,wa1a03f2,7,Before,Object_Yellow,True,-2,-1.0,-1.0,False
1672,wa1a03f2,7,Before,Scene_Blue,False,2,2.0,0.0,True
1673,wa1a03f2,7,Before,Scene_Yellow,False,-1,-2.0,1.0,False
1674,wa1a03f2,8,After,Animal_Blue,False,2,1.0,1.0,True
1675,wa1a03f2,8,After,Animal_Yellow,False,-1,-1.0,0.0,True
1676,wa1a03f2,8,After,Food_Blue,False,-1,-1.0,0.0,False
1677,wa1a03f2,8,After,Object_Blue,True,1,1.0,0.0,False
1678,wa1a03f2,8,After,Object_Red,True,-1,-1.0,0.0,False
1679,wa1a03f2,8,After,Object_Yellow,False,2,2.0,0.0,False
1680,wb5c4def,1,After,Animal_Blue,False,2,2.0,0.0,False
1681,wb5c4def,1,After,Animal_Green,False,-2,-2.0,0.0,False
1682,wb5c4def,1,After,Animal_Yellow,False,-1,-1.0,0.0,False
1683,wb5c4def,1,After,Food_Yellow,False,-2,-2.0,0.0,False
1684,wb5c4def,1,After,Scene_Blue,True,2,2.0,0.0,True
1685,wb5c4def,1,After,Scene_Yellow,False,2,1.0,1.0,True
1686,wb5c4def,2,Before,Food_Blue,True,-2,-2.0,0.0,False
1687,wb5c4def,2,Before,Food_Green,True,2,2.0,0.0,False
1688,wb5c4def,2,Before,Food_Red,True,2,2.0,0.0,True
1689,wb5c4def,2,Before,Object_Blue,True,-2,-2.0,0.0,False
1690,wb5c4def,2,Before,Object_Green,True,1,1.0,0.0,False
1691,wb5c4def,2,Before,Scene_Green,True,-2,-2.0,0.0,False
1692,wb5c4def,3,After,Animal_Red,True,-1,-1.0,0.0,False
1693,wb5c4def,3,After,Animal_Yellow,True,-1,-1.0,0.0,False
1694,wb5c4def,3,After,Object_Red,True,1,1.0,0.0,False
1695,wb5c4def,3,After,Scene_Blue,True,2,2.0,0.0,True
1696,wb5c4def,3,After,Scene_Red,True,-1,-1.0,0.0,False
1697,wb5c4def,3,After,Scene_Yellow,True,2,2.0,0.0,False
1698,wb5c4def,4,Before,Animal_Red,True,1,-2.0,3.0,True
1699,wb5c4def,4,Before,Food_Green,True,-2,-2.0,0.0,False
1700,wb5c4def,4,Before,Food_Red,False,-1,-1.0,0.0,False
1701,wb5c4def,4,Before,Food_Yellow,True,-2,-2.0,0.0,False
1702,wb5c4def,4,Before,Object_Red,True,2,1.0,1.0,False
1703,wb5c4def,4,Before,Object_Yellow,True,1,1.0,0.0,False
1704,wb5c4def,5,After,Animal_Blue,False,-2,-2.0,0.0,False
1705,wb5c4def,5,After,Animal_Green,True,2,2.0,0.0,True
1706,wb5c4def,5,After,Animal_Red,True,1,2.0,-1.0,False
1707,wb5c4def,5,After,Object_Green,True,-2,-1.0,-1.0,True
1708,wb5c4def,5,After,Scene_Green,False,1,1.0,0.0,True
1709,wb5c4def,5,After,Scene_Red,True,-2,-1.0,-1.0,False
1710,wb5c4def,6,Before,Animal_Green,True,-1,2.0,-3.0,False
1711,wb5c4def,6,Before,Food_Green,False,2,2.0,0.0,False
1712,wb5c4def,6,Before,Food_Red,True,-2,-2.0,0.0,True
1713,wb5c4def,6,Before,Food_Yellow,True,-1,-2.0,1.0,False
1714,wb5c4def,6,Before,Scene_Green,True,1,1.0,0.0,False
1715,wb5c4def,6,Before,Scene_Red,False,1,-2.0,3.0,True
1716,wb5c4def,7,After,Food_Blue,True,-2,-2.0,0.0,False
1717,wb5c4def,7,After,Object_Blue,True,-1,-2.0,1.0,True
1718,wb5c4def,7,After,Object_Green,True,2,-2.0,4.0,True
1719,wb5c4def,7,After,Object_Yellow,True,-2,1.0,-3.0,True
1720,wb5c4def,7,After,Scene_Blue,False,1,2.0,-1.0,False
1721,wb5c4def,7,After,Scene_Yellow,True,1,2.0,-1.0,False
1722,wb5c4def,8,Before,Animal_Blue,False,-2,-2.0,0.0,True
1723,wb5c4def,8,Before,Animal_Yellow,True,-1,-1.0,0.0,True
1724,wb5c4def,8,Before,Food_Blue,True,-2,-2.0,0.0,False
1725,wb5c4def,8,Before,Object_Blue,True,2,2.0,0.0,False
1726,wb5c4def,8,Before,Object_Red,False,1,1.0,0.0,False
1727,wb5c4def,8,Before,Object_Yellow,True,2,2.0,0.0,False
1728,wb8feabb,1,After,Animal_Red,True,-1,-2.0,1.0,False
1729,wb8feabb,1,After,Animal_Yellow,True,-2,-2.0,0.0,False
1730,wb8feabb,1,After,Food_Yellow,True,1,1.0,0.0,False
1731,wb8feabb,1,After,Object_Green,True,2,2.0,0.0,True
1732,wb8feabb,1,After,Object_Red,False,-2,-2.0,0.0,False
1733,wb8feabb,1,After,Object_Yellow,True,2,-2.0,4.0,False
1734,wb8feabb,2,Before,Food_Blue,True,-2,2.0,-4.0,False
1735,wb8feabb,2,Before,Food_Yellow,False,-1,1.0,-2.0,False
1736,wb8feabb,2,Before,Object_Blue,True,2,2.0,0.0,True
1737,wb8feabb,2,Before,Scene_Blue,False,1,1.0,0.0,False
1738,wb8feabb,2,Before,Scene_Green,True,1,-1.0,2.0,False
1739,wb8feabb,2,Before,Scene_Yellow,True,-1,1.0,-2.0,False
1740,wb8feabb,3,After,Animal_Green,False,-1,-1.0,0.0,False
1741,wb8feabb,3,After,Food_Blue,True,-2,-2.0,0.0,False
1742,wb8feabb,3,After,Food_Green,False,-1,-1.0,0.0,False
1743,wb8feabb,3,After,Food_Red,True,2,2.0,0.0,True
1744,wb8feabb,3,After,Scene_Green,False,1,1.0,0.0,False
1745,wb8feabb,3,After,Scene_Red,True,1,1.0,0.0,True
1746,wb8feabb,4,Before,Animal_Blue,True,2,2.0,0.0,True
1747,wb8feabb,4,Before,Animal_Red,True,-2,-2.0,0.0,True
1748,wb8feabb,4,Before,Animal_Yellow,True,2,2.0,0.0,True
