wid,option,n_images_with_option,n_images_with_option_wid,recalled_n_images_with_option,n_total_memories,rt,correct,choice,nback_performance,log_rt
wdcba2fa,Pets,2.0,2.0,1.0,8,567.0,0.0,2.0,0.8666666666666667,6.340359303727752
wdcba2fa,Outdoor Scenes,12.0,5.0,3.0,8,2912.0,0.0,1.0,0.8666666666666667,7.976595409316577
wdcba2fa,Things With Wheels,2.0,1.0,0.0,8,1361.0,1.0,1.0,0.8666666666666667,7.215975002651466
wdcba2fa,Animals,7.0,5.0,2.0,8,1064.0,1.0,2.0,0.8666666666666667,6.96979066990159
wdcba2fa,Sweet Foods,4.0,4.0,2.0,8,902.0,1.0,1.0,0.8666666666666667,6.804614520062624
w06dc745,Appliances,1.0,2.0,0.0,14,1716.0,0.0,1.0,0.7,7.447751280047908
w06dc745,Clouds,2.0,0.0,2.0,14,2088.0,0.0,1.0,0.7,7.643961949002529
w06dc745,Objects,7.0,4.0,5.0,14,1142.0,1.0,1.0,0.7,7.040536390215956
w06dc745,Things That Fly,4.0,4.0,3.0,14,1622.0,1.0,2.0,0.7,7.3914152346753585
w06dc745,Hands,2.0,2.0,2.0,14,528.0,0.0,1.0,0.7,6.269096283706261
w06dc745,Pets,2.0,3.0,1.0,14,1680.0,1.0,1.0,0.7,7.426549072397305
w06dc745,Sky,4.0,1.0,3.0,14,1981.0,0.0,1.0,0.7,7.591357046698551
w06dc745,Sweet Foods,4.0,1.0,2.0,14,479.0,1.0,1.0,0.7,6.171700597410915
w06dc745,Fruit,3.0,3.0,2.0,14,1333.0,1.0,1.0,0.7,7.195187320178709
w06dc745,Animals,7.0,4.0,4.0,14,2429.0,1.0,2.0,0.7,7.795234929002173
w06dc745,Vehicles,3.0,3.0,2.0,14,1547.0,1.0,1.0,0.7,7.344072850573066
w06dc745,Vegetables,3.0,3.0,3.0,14,1252.0,0.0,2.0,0.7,7.132497551660044
w06dc745,Mammals,3.0,2.0,2.0,14,2187.0,0.0,2.0,0.7,7.690286020676768
w06dc745,Sports Court,2.0,2.0,2.0,14,1938.0,1.0,1.0,0.7,7.569411792450712
w06dc745,Things With Wheels,2.0,2.0,2.0,14,1253.0,1.0,1.0,0.7,7.133295954896068
w06dc745,Foods,7.0,7.0,5.0,14,1975.0,0.0,2.0,0.7,7.5883236773352225
w06dc745,Birds,3.0,2.0,1.0,14,946.0,1.0,2.0,0.7,6.852242569051878
w06dc745,Water,3.0,2.0,1.0,14,2130.0,0.0,1.0,0.7,7.6638772587034705
w06dc745,Things In Bowls,4.0,4.0,3.0,14,512.0,1.0,1.0,0.7,6.238324625039508
w06dc745,Insects,1.0,1.0,1.0,14,796.0,1.0,2.0,0.7,6.679599185844383
w06dc745,Leaves,6.0,0.0,4.0,14,2400.0,1.0,2.0,0.7,7.783224016336037
w06dc745,Produce ,6.0,4.0,5.0,14,589.0,0.0,2.0,0.7,6.3784261836515865
w06dc745,Grass,3.0,0.0,3.0,14,947.0,1.0,2.0,0.7,6.853299093186078
w06dc745,Outdoor Scenes,12.0,9.0,8.0,14,1226.0,0.0,1.0,0.7,7.111512116496157
w06dc745,Wild Animals,4.0,4.0,2.0,14,2034.0,1.0,2.0,0.7,7.617759576608505
w06dc745,Balls,3.0,3.0,3.0,14,1005.0,1.0,1.0,0.7,6.912742820493176
w06dc745,Dessert,1.0,1.0,0.0,14,1167.0,1.0,1.0,0.7,7.062191632286556
w06dc745,Beach,2.0,2.0,1.0,14,1127.0,0.0,1.0,0.7,7.027314514039777
w06dc745,Indoor Scenes,9.0,3.0,6.0,14,1044.0,1.0,1.0,0.7,6.950814768442584
w06dc745,Berries,2.0,2.0,1.0,14,644.0,1.0,1.0,0.7,6.467698726104354
wd3b5cb5,Water,3.0,4.0,2.0,17,3316.0,1.0,2.0,0.43333333333333335,8.106514516255185
wd3b5cb5,Things In Bowls,4.0,4.0,3.0,17,1040.0,1.0,1.0,0.43333333333333335,6.946975992135418
wd3b5cb5,Wild Animals,4.0,4.0,3.0,17,3799.0,1.0,2.0,0.43333333333333335,8.242493153187626
wd3b5cb5,Balls,3.0,3.0,3.0,17,1752.0,1.0,1.0,0.43333333333333335,7.468513271496337
wd3b5cb5,Animals,7.0,7.0,5.0,17,4217.0,1.0,2.0,0.43333333333333335,8.34687925374656
wd3b5cb5,Fruit,3.0,3.0,3.0,17,550.0,1.0,1.0,0.43333333333333335,6.309918278226516
wd3b5cb5,Sports Court,2.0,2.0,2.0,17,4504.0,1.0,1.0,0.43333333333333335,8.412721169819527
wd3b5cb5,Things That Fly,4.0,5.0,3.0,17,5763.0,1.0,2.0,0.43333333333333335,8.659213451436667
wd3b5cb5,Pets,2.0,2.0,2.0,17,1168.0,1.0,1.0,0.43333333333333335,7.0630481633881725
wd3b5cb5,Outdoor Scenes,12.0,11.0,8.0,17,5388.0,1.0,2.0,0.43333333333333335,8.591929537530255
wd3b5cb5,Foods,7.0,8.0,6.0,17,4009.0,1.0,1.0,0.43333333333333335,8.296297112642508
wd3b5cb5,Indoor Scenes,9.0,7.0,9.0,17,5107.0,1.0,1.0,0.43333333333333335,8.538367426647644
wd3b5cb5,Beach,2.0,2.0,2.0,17,3241.0,1.0,2.0,0.43333333333333335,8.083637203141548
wd3b5cb5,Clouds,2.0,0.0,1.0,17,4034.0,1.0,2.0,0.43333333333333335,8.302513718514158
wd3b5cb5,Produce ,6.0,3.0,5.0,17,4251.0,0.0,2.0,0.43333333333333335,8.35490952835879
wd3b5cb5,Things With Wheels,2.0,1.0,2.0,17,5244.0,1.0,1.0,0.43333333333333335,8.56483984488359
wd3b5cb5,Dessert,1.0,0.0,1.0,17,4696.0,0.0,2.0,0.43333333333333335,8.454466361507933
wd3b5cb5,Appliances,1.0,2.0,1.0,17,3772.0,1.0,2.0,0.43333333333333335,8.235360643753348
wd3b5cb5,Hands,2.0,2.0,2.0,17,5508.0,1.0,2.0,0.43333333333333335,8.613956859848546
wd3b5cb5,Objects,7.0,8.0,6.0,17,4506.0,0.0,2.0,0.43333333333333335,8.41316512099219
wd3b5cb5,Vegetables,3.0,1.0,2.0,17,2756.0,1.0,1.0,0.43333333333333335,7.9215356321335495
wd3b5cb5,Berries,2.0,1.0,2.0,17,1080.0,1.0,1.0,0.43333333333333335,6.984716320118266
wd3b5cb5,Sweet Foods,4.0,4.0,4.0,17,1654.0,1.0,1.0,0.43333333333333335,7.4109518755836366
wd3b5cb5,Leaves,6.0,4.0,5.0,17,5083.0,1.0,2.0,0.43333333333333335,8.533656917446903
wd3b5cb5,Insects,1.0,1.0,1.0,17,6468.0,1.0,2.0,0.43333333333333335,8.774622220696997
wd3b5cb5,Birds,3.0,0.0,2.0,17,3263.0,1.0,2.0,0.43333333333333335,8.09040229659332
wd3b5cb5,Sky,4.0,4.0,3.0,17,2980.0,1.0,2.0,0.43333333333333335,7.9996785794994505
wd3b5cb5,Vehicles,3.0,0.0,2.0,17,2010.0,1.0,1.0,0.43333333333333335,7.605890001053122
wd3b5cb5,Grass,3.0,3.0,1.0,17,4409.0,0.0,1.0,0.43333333333333335,8.391403185357937
wd3b5cb5,Mammals,3.0,5.0,2.0,17,4780.0,0.0,2.0,0.43333333333333335,8.472195825485501
wea422b2,Hands,2.0,1.0,0.0,7,4956.0,1.0,2.0,0.6666666666666666,8.508354242749032
wea422b2,Birds,3.0,1.0,1.0,7,672.0,1.0,2.0,0.6666666666666666,6.51025834052315
wea422b2,Produce ,6.0,3.0,1.0,7,2784.0,1.0,1.0,0.6666666666666666,7.931644021454311
wea422b2,Insects,1.0,0.0,0.0,7,746.0,1.0,2.0,0.6666666666666666,6.61472560020376
wea422b2,Clouds,2.0,1.0,0.0,7,1734.0,1.0,2.0,0.6666666666666666,7.458186157340487
wea422b2,Sweet Foods,4.0,2.0,2.0,7,1427.0,1.0,1.0,0.6666666666666666,7.2633296174768365
wea422b2,Sports Court,2.0,1.0,1.0,7,422.0,0.0,2.0,0.6666666666666666,6.045005314036012
wea422b2,Beach,2.0,1.0,1.0,7,367.0,1.0,2.0,0.6666666666666666,5.905361848054571
wea422b2,Sky,4.0,1.0,1.0,7,5324.0,1.0,2.0,0.6666666666666666,8.579980179515003
wea422b2,Appliances,1.0,1.0,0.0,7,771.0,0.0,1.0,0.6666666666666666,6.647688373563329
wea422b2,Fruit,3.0,1.0,1.0,7,299.0,1.0,1.0,0.6666666666666666,5.700443573390687
wea422b2,Balls,3.0,1.0,1.0,7,6593.0,1.0,1.0,0.6666666666666666,8.7937637591133
wea422b2,Leaves,6.0,0.0,2.0,7,5840.0,1.0,2.0,0.6666666666666666,8.672486075822272
wea422b2,Vehicles,3.0,1.0,1.0,7,1242.0,1.0,1.0,0.6666666666666666,7.124478262493424
wea422b2,Wild Animals,4.0,1.0,1.0,7,645.0,1.0,2.0,0.6666666666666666,6.4692503167957724
wea422b2,Pets,2.0,1.0,2.0,7,1956.0,1.0,1.0,0.6666666666666666,7.578656850594762
wea422b2,Animals,7.0,0.0,3.0,7,3649.0,1.0,2.0,0.6666666666666666,8.202208436436448
wea422b2,Things That Fly,4.0,0.0,0.0,7,2033.0,1.0,2.0,0.6666666666666666,7.617267813628347
wea422b2,Things With Wheels,2.0,0.0,1.0,7,2809.0,1.0,1.0,0.6666666666666666,7.940583827104244
wea422b2,Water,3.0,1.0,1.0,7,4095.0,0.0,1.0,0.6666666666666666,8.31752199628717
wea422b2,Indoor Scenes,9.0,1.0,4.0,7,3546.0,1.0,1.0,0.6666666666666666,8.173575486634153
wea422b2,Things In Bowls,4.0,0.0,1.0,7,2463.0,1.0,1.0,0.6666666666666666,7.809135398120538
wea422b2,Foods,7.0,0.0,2.0,7,5175.0,1.0,1.0,0.6666666666666666,8.55159461813357
wea422b2,Berries,2.0,0.0,1.0,7,407.0,1.0,1.0,0.6666666666666666,6.008813185442595
wea422b2,Objects,7.0,0.0,2.0,7,2874.0,0.0,2.0,0.6666666666666666,7.96346006663897
wea422b2,Outdoor Scenes,12.0,1.0,3.0,7,4901.0,1.0,2.0,0.6666666666666666,8.497194544909547
wea422b2,Dessert,1.0,0.0,1.0,7,3929.0,1.0,1.0,0.6666666666666666,8.27614021955846
wea422b2,Vegetables,3.0,0.0,0.0,7,322.0,1.0,1.0,0.6666666666666666,5.7745515455444085
w8b71afe,Produce ,6.0,6.0,2.0,11,1596.0,1.0,1.0,1.0,7.3752557780097545
w8b71afe,Things In Bowls,4.0,4.0,2.0,11,3579.0,1.0,1.0,1.0,8.182838710766026
w8b71afe,Indoor Scenes,9.0,9.0,7.0,11,1702.0,0.0,2.0,1.0,7.43955930913332
w8b71afe,Beach,2.0,2.0,2.0,11,1638.0,1.0,2.0,1.0,7.401231264413015
w8b71afe,Things That Fly,4.0,4.0,1.0,11,293.0,0.0,1.0,1.0,5.680172609017068
w8b71afe,Leaves,6.0,5.0,1.0,11,3639.0,1.0,2.0,1.0,8.19946419761216
w8b71afe,Insects,1.0,1.0,0.0,11,3044.0,0.0,1.0,1.0,8.020927718981577
w8b71afe,Things With Wheels,2.0,2.0,1.0,11,2547.0,1.0,1.0,1.0,7.842671474979457
w8b71afe,Fruit,3.0,3.0,2.0,11,687.0,1.0,1.0,1.0,6.532334292222349
w8b71afe,Sports Court,2.0,2.0,2.0,11,3207.0,1.0,1.0,1.0,8.073091199693154
w8b71afe,Foods,7.0,8.0,3.0,11,5151.0,1.0,1.0,1.0,8.546946149565585
w8b71afe,Pets,2.0,2.0,2.0,11,2375.0,1.0,1.0,1.0,7.772752716468742
w8b71afe,Vegetables,3.0,3.0,0.0,11,3817.0,1.0,1.0,1.0,8.247220052745229
w8b71afe,Berries,2.0,2.0,2.0,11,3052.0,1.0,1.0,1.0,8.023552392404348
w8b71afe,Wild Animals,4.0,4.0,1.0,11,4302.0,1.0,2.0,1.0,8.366835309827675
w8b71afe,Objects,7.0,10.0,4.0,11,5075.0,1.0,1.0,1.0,8.532081803909987
w8b71afe,Dessert,1.0,1.0,1.0,11,3073.0,0.0,2.0,1.0,8.030409562130485
w8b71afe,Birds,3.0,3.0,1.0,11,2170.0,0.0,1.0,1.0,7.682482446534506
w8b71afe,Appliances,1.0,1.0,0.0,11,1177.0,0.0,1.0,1.0,7.0707241072602764
w8b71afe,Vehicles,3.0,2.0,1.0,11,3865.0,1.0,1.0,1.0,8.259716961021523
w8b71afe,Outdoor Scenes,12.0,11.0,4.0,11,5321.0,0.0,1.0,1.0,8.579416534596369
w8b71afe,Balls,3.0,3.0,3.0,11,681.0,1.0,1.0,1.0,6.523562306149512
w8b71afe,Clouds,2.0,2.0,2.0,11,4526.0,1.0,2.0,1.0,8.417593826193484
w8b71afe,Sweet Foods,4.0,4.0,3.0,11,4087.0,1.0,1.0,1.0,8.315566483564277
w8b71afe,Animals,7.0,7.0,4.0,11,4872.0,1.0,2.0,1.0,8.491259809389733
w8b71afe,Water,3.0,3.0,2.0,11,4390.0,0.0,1.0,1.0,8.387084506069217
w8b71afe,Sky,4.0,4.0,2.0,11,6328.0,1.0,2.0,1.0,8.75273950944749
w8b71afe,Mammals,3.0,3.0,3.0,11,5682.0,1.0,1.0,1.0,8.645058562414134
w8b71afe,Grass,3.0,3.0,1.0,11,1559.0,0.0,1.0,1.0,7.351799869057777
w8b71afe,Hands,2.0,2.0,0.0,11,5198.0,0.0,1.0,1.0,8.556029215201436
wea26d76,Water,3.0,3.0,3.0,17,6672.0,1.0,2.0,1.0,8.805674944038582
wea26d76,Indoor Scenes,9.0,4.0,8.0,17,4293.0,1.0,1.0,1.0,8.36474106822456
wea26d76,Outdoor Scenes,12.0,10.0,9.0,17,6100.0,1.0,2.0,1.0,8.716044050161402
wea26d76,Vehicles,3.0,2.0,3.0,17,3621.0,1.0,1.0,1.0,8.19450550976564
wea26d76,Grass,3.0,1.0,3.0,17,5965.0,1.0,2.0,1.0,8.693664334532016
wea26d76,Leaves,6.0,5.0,3.0,17,6162.0,1.0,2.0,1.0,8.726156679156613
wea26d76,Mammals,3.0,3.0,3.0,17,3874.0,1.0,1.0,1.0,8.262042843966942
wea26d76,Fruit,3.0,3.0,2.0,17,5492.0,1.0,1.0,1.0,8.61104776688786
wea26d76,Animals,7.0,6.0,5.0,17,3326.0,0.0,1.0,1.0,8.109525659752872
wea26d76,Things With Wheels,2.0,2.0,2.0,17,4577.0,1.0,1.0,1.0,8.428799040653642
wea26d76,Produce ,6.0,6.0,5.0,17,6370.0,0.0,2.0,1.0,8.759354748566208
wea26d76,Sweet Foods,4.0,3.0,3.0,17,3204.0,1.0,1.0,1.0,8.07215530818825
wea26d76,Sports Court,2.0,2.0,2.0,17,2821.0,1.0,1.0,1.0,7.944846711001996
wea26d76,Insects,1.0,0.0,0.0,17,4816.0,1.0,2.0,1.0,8.479698986988657
wea26d76,Objects,7.0,4.0,6.0,17,4457.0,1.0,1.0,1.0,8.402231172946555
wea26d76,Balls,3.0,4.0,3.0,17,3638.0,1.0,1.0,1.0,8.199189359078067
wea26d76,Appliances,1.0,1.0,0.0,17,5445.0,1.0,2.0,1.0,8.602453035367061
wea26d76,Hands,2.0,2.0,0.0,17,4463.0,1.0,2.0,1.0,8.40357646462927
wea26d76,Clouds,2.0,2.0,2.0,17,4511.0,0.0,1.0,1.0,8.414274137408396
wea26d76,Dessert,1.0,1.0,1.0,17,2484.0,1.0,1.0,1.0,7.81762544305337
wea26d76,Foods,7.0,5.0,6.0,17,2627.0,1.0,1.0,1.0,7.87359778968554
wea26d76,Vegetables,3.0,3.0,3.0,17,2002.0,0.0,2.0,1.0,7.601901959875166
wea26d76,Berries,2.0,2.0,2.0,17,4205.0,1.0,1.0,1.0,8.344029572407049
wea26d76,Sky,4.0,3.0,4.0,17,3628.0,1.0,2.0,1.0,8.196436811235028
wea26d76,Beach,2.0,3.0,2.0,17,3384.0,1.0,2.0,1.0,8.126813720726114
wea26d76,Pets,2.0,2.0,2.0,17,1680.0,1.0,1.0,1.0,7.426549072397305
wea26d76,Birds,3.0,3.0,2.0,17,3004.0,1.0,2.0,1.0,8.007700012884026
wea26d76,Things In Bowls,4.0,4.0,4.0,17,5333.0,1.0,1.0,1.0,8.581669210600602
w28e335e,Hands,2.0,2.0,1.0,14,5992.0,1.0,2.0,0.8666666666666667,8.698180525197055
w28e335e,Outdoor Scenes,12.0,8.0,7.0,14,2779.0,0.0,1.0,0.8666666666666667,7.929846429742503
w28e335e,Foods,7.0,7.0,4.0,14,2517.0,1.0,1.0,0.8666666666666667,7.830822995135316
w28e335e,Berries,2.0,2.0,1.0,14,602.0,1.0,1.0,0.8666666666666667,6.400257445308821
w28e335e,Dessert,1.0,1.0,1.0,14,1984.0,1.0,1.0,0.8666666666666667,7.592870287844818
w28e335e,Vegetables,3.0,3.0,2.0,14,6958.0,0.0,2.0,0.8666666666666667,8.847647355711887
w28e335e,Sky,4.0,1.0,1.0,14,5191.0,1.0,2.0,0.8666666666666667,8.55468163582723
w28e335e,Produce ,6.0,3.0,3.0,14,6055.0,1.0,1.0,0.8666666666666667,8.708639655987193
w28e335e,Indoor Scenes,9.0,7.0,7.0,14,5569.0,1.0,1.0,0.8666666666666667,8.624970783589669
w28e335e,Sweet Foods,4.0,1.0,2.0,14,851.0,1.0,1.0,0.8666666666666667,6.7464121285733745
w28e335e,Water,3.0,1.0,2.0,14,685.0,1.0,2.0,0.8666666666666667,6.529418838262226
w28e335e,Wild Animals,4.0,3.0,3.0,14,3803.0,1.0,2.0,0.8666666666666667,8.24354550792826
w28e335e,Things That Fly,4.0,4.0,3.0,14,6780.0,0.0,1.0,0.8666666666666667,8.821732380934442
w28e335e,Objects,7.0,5.0,5.0,14,2188.0,0.0,2.0,0.8666666666666667,7.690743163541872
w28e335e,Grass,3.0,1.0,1.0,14,3418.0,1.0,2.0,0.8666666666666667,8.136810863675537
w28e335e,Sports Court,2.0,0.0,1.0,14,417.0,1.0,1.0,0.8666666666666667,6.0330862217988015
w28e335e,Mammals,3.0,3.0,2.0,14,2418.0,0.0,2.0,0.8666666666666667,7.790696031174738
w28e335e,Insects,1.0,1.0,1.0,14,4176.0,1.0,2.0,0.8666666666666667,8.337109129562474
w28e335e,Balls,3.0,3.0,1.0,14,3075.0,1.0,1.0,0.8666666666666667,8.031060180240619
w28e335e,Vehicles,3.0,0.0,3.0,14,3786.0,1.0,1.0,0.8666666666666667,8.239065331769268
w28e335e,Beach,2.0,1.0,1.0,14,1803.0,1.0,2.0,0.8666666666666667,7.497207223203318
w28e335e,Appliances,1.0,1.0,1.0,14,358.0,1.0,2.0,0.8666666666666667,5.8805329864007
w28e335e,Clouds,2.0,0.0,0.0,14,2217.0,1.0,2.0,0.8666666666666667,7.7039102096163115
w28e335e,Animals,7.0,3.0,5.0,14,319.0,0.0,1.0,0.8666666666666667,5.765191102784844
w28e335e,Birds,3.0,3.0,2.0,14,789.0,1.0,2.0,0.8666666666666667,6.670766320845874
w28e335e,Fruit,3.0,3.0,1.0,14,4491.0,1.0,1.0,0.8666666666666667,8.409830673087738
w28e335e,Things With Wheels,2.0,0.0,2.0,14,4507.0,0.0,2.0,0.8666666666666667,8.413387022690648
w28e335e,Leaves,6.0,0.0,4.0,14,2751.0,0.0,1.0,0.8666666666666667,7.919719760924575
w28e335e,Pets,2.0,2.0,2.0,14,998.0,1.0,1.0,0.8666666666666667,6.905753276311464
w28e335e,Things In Bowls,4.0,2.0,2.0,14,1545.0,1.0,1.0,0.8666666666666667,7.3427791893318455
w8d04c13,Clouds,2.0,2.0,1.0,10,2906.0,0.0,1.0,0.7333333333333333,7.974532844130228
w8d04c13,Balls,3.0,3.0,2.0,10,1492.0,1.0,1.0,0.7333333333333333,7.307872780763706
w8d04c13,Indoor Scenes,9.0,9.0,5.0,10,4539.0,1.0,1.0,0.7333333333333333,8.420462002456466
w8d04c13,Fruit,3.0,3.0,1.0,10,2174.0,1.0,1.0,0.7333333333333333,7.684324067681155
w8d04c13,Outdoor Scenes,12.0,12.0,5.0,10,2788.0,1.0,2.0,0.7333333333333333,7.933079771880415
w8d04c13,Animals,7.0,7.0,4.0,10,5731.0,1.0,2.0,0.7333333333333333,8.653645314551737
w8d04c13,Sports Court,2.0,2.0,1.0,10,811.0,1.0,1.0,0.7333333333333333,6.698268054115413
w8d04c13,Mammals,3.0,6.0,2.0,10,4726.0,0.0,2.0,0.7333333333333333,8.460834457746854
w8d04c13,Pets,2.0,2.0,2.0,10,1567.0,1.0,1.0,0.7333333333333333,7.356918242356021
w8d04c13,Dessert,1.0,1.0,1.0,10,643.0,1.0,1.0,0.7333333333333333,6.466144724237619
w8d04c13,Insects,1.0,1.0,0.0,10,2418.0,1.0,2.0,0.7333333333333333,7.790696031174738
w8d04c13,Things With Wheels,2.0,1.0,1.0,10,1458.0,1.0,1.0,0.7333333333333333,7.284820912568604
w8d04c13,Wild Animals,4.0,5.0,2.0,10,639.0,1.0,2.0,0.7333333333333333,6.459904454377535
w8d04c13,Sky,4.0,2.0,2.0,10,631.0,0.0,1.0,0.7333333333333333,6.447305862541213
w8d04c13,Beach,2.0,2.0,2.0,10,1527.0,1.0,2.0,0.7333333333333333,7.3310603052186325
w8d04c13,Sweet Foods,4.0,3.0,2.0,10,696.0,1.0,1.0,0.7333333333333333,6.54534966033442
w8d04c13,Objects,7.0,7.0,3.0,10,2909.0,1.0,1.0,0.7333333333333333,7.975564658495202
w8d04c13,Appliances,1.0,0.0,0.0,10,1762.0,1.0,2.0,0.7333333333333333,7.474204806496124
w8d04c13,Foods,7.0,3.0,3.0,10,784.0,1.0,1.0,0.7333333333333333,6.664409020350408
w8d04c13,Water,3.0,2.0,2.0,10,1383.0,1.0,2.0,0.7333333333333333,7.232010331664759
w8d04c13,Hands,2.0,2.0,0.0,10,6785.0,0.0,1.0,0.7333333333333333,8.82246957226897
w8d04c13,Vegetables,3.0,3.0,1.0,10,2567.0,1.0,1.0,0.7333333333333333,7.8504931808711405
w8d04c13,Berries,2.0,2.0,1.0,10,446.0,1.0,1.0,0.7333333333333333,6.100318952020064
w8d04c13,Things In Bowls,4.0,4.0,1.0,10,474.0,1.0,1.0,0.7333333333333333,6.161207321695077
w8d04c13,Vehicles,3.0,2.0,1.0,10,2022.0,0.0,2.0,0.7333333333333333,7.611842399580417
w8d04c13,Grass,3.0,3.0,1.0,10,244.0,0.0,1.0,0.7333333333333333,5.497168225293202
w8d04c13,Things That Fly,4.0,5.0,1.0,10,1972.0,1.0,2.0,0.7333333333333333,7.586803535162581
w8d04c13,Birds,3.0,3.0,2.0,10,585.0,1.0,2.0,0.7333333333333333,6.371611847231857
w8d04c13,Produce ,6.0,6.0,2.0,10,365.0,1.0,1.0,0.7333333333333333,5.8998973535824915
w882868f,Indoor Scenes,9.0,8.0,7.0,17,1156.0,1.0,1.0,1.0,7.052721049232323
w882868f,Foods,7.0,7.0,5.0,17,918.0,1.0,1.0,1.0,6.822197390620491
w882868f,Hands,2.0,1.0,2.0,17,2518.0,1.0,2.0,1.0,7.831220214604293
w882868f,Dessert,1.0,0.0,0.0,17,3066.0,1.0,1.0,1.0,8.028129059431759
w882868f,Vehicles,3.0,1.0,3.0,17,2791.0,1.0,1.0,1.0,7.934155233536322
w882868f,Wild Animals,4.0,4.0,4.0,17,689.0,1.0,2.0,1.0,6.535241271013659
w882868f,Outdoor Scenes,12.0,13.0,10.0,17,1906.0,1.0,2.0,1.0,7.552762084214147
w882868f,Animals,7.0,7.0,6.0,17,2267.0,0.0,1.0,1.0,7.726212650507529
w882868f,Grass,3.0,3.0,1.0,17,5096.0,0.0,1.0,1.0,8.536211197252
w882868f,Insects,1.0,0.0,1.0,17,540.0,1.0,2.0,1.0,6.29156913955832
w882868f,Vegetables,3.0,1.0,2.0,17,896.0,1.0,1.0,1.0,6.79794041297493
w882868f,Mammals,3.0,2.0,2.0,17,1535.0,1.0,1.0,1.0,7.336285660021297
w882868f,Water,3.0,3.0,3.0,17,88.0,1.0,2.0,1.0,4.477336814478207
w882868f,Sweet Foods,4.0,2.0,3.0,17,2166.0,1.0,1.0,1.0,7.680637427560936
w882868f,Appliances,1.0,1.0,1.0,17,507.0,1.0,2.0,1.0,6.2285110035911835
w882868f,Clouds,2.0,2.0,1.0,17,4306.0,1.0,2.0,1.0,8.367764677924308
w882868f,Birds,3.0,3.0,3.0,17,272.0,1.0,2.0,1.0,5.605802066295998
w882868f,Beach,2.0,2.0,2.0,17,581.0,1.0,2.0,1.0,6.364750756851911
w882868f,Pets,2.0,2.0,2.0,17,205.0,1.0,1.0,1.0,5.3230099791384085
w882868f,Balls,3.0,3.0,2.0,17,1632.0,1.0,1.0,1.0,7.397561535524052
w882868f,Things With Wheels,2.0,2.0,2.0,17,3670.0,1.0,1.0,1.0,8.207946941048617
w882868f,Produce ,6.0,4.0,5.0,17,969.0,1.0,1.0,1.0,6.876264611890766
w882868f,Leaves,6.0,3.0,6.0,17,2854.0,1.0,2.0,1.0,7.956476798036782
w882868f,Things In Bowls,4.0,4.0,3.0,17,1484.0,1.0,1.0,1.0,7.302496423727326
w882868f,Things That Fly,4.0,4.0,4.0,17,558.0,1.0,2.0,1.0,6.324358962381311
w882868f,Sky,4.0,4.0,3.0,17,2398.0,1.0,2.0,1.0,7.7823903355874595
w882868f,Sports Court,2.0,1.0,1.0,17,3936.0,0.0,2.0,1.0,8.277920258172143
w882868f,Berries,2.0,2.0,2.0,17,774.0,1.0,1.0,1.0,6.651571873589727
w882868f,Fruit,3.0,3.0,3.0,17,548.0,1.0,1.0,1.0,6.306275286948016
w973e0a4,Fruit,3.0,2.0,3.0,18,2808.0,1.0,1.0,0.4,7.940227765145702
w973e0a4,Indoor Scenes,9.0,9.0,9.0,18,457.0,1.0,1.0,0.4,6.124683390894205
w973e0a4,Berries,2.0,2.0,2.0,18,2504.0,1.0,1.0,0.4,7.825644732219989
w973e0a4,Produce ,6.0,6.0,5.0,18,1729.0,1.0,1.0,0.4,7.455298485683291
w973e0a4,Things With Wheels,2.0,2.0,2.0,18,6872.0,0.0,2.0,0.4,8.835210463664092
w973e0a4,Balls,3.0,2.0,3.0,18,2984.0,1.0,1.0,0.4,8.001019961323651
w973e0a4,Hands,2.0,0.0,2.0,18,3386.0,1.0,2.0,0.4,8.12740456269308
w973e0a4,Birds,3.0,3.0,2.0,18,1077.0,1.0,2.0,0.4,6.981934677156389
w973e0a4,Things In Bowls,4.0,4.0,3.0,18,1085.0,1.0,1.0,0.4,6.98933526597456
w973e0a4,Clouds,2.0,0.0,1.0,18,4072.0,1.0,2.0,0.4,8.311889558230359
w973e0a4,Beach,2.0,0.0,2.0,18,2122.0,1.0,2.0,0.4,7.660114319173928
w973e0a4,Things That Fly,4.0,3.0,3.0,18,1519.0,1.0,2.0,0.4,7.325807502595773
w973e0a4,Wild Animals,4.0,4.0,3.0,18,1533.0,1.0,2.0,0.4,7.334981878871814
w973e0a4,Sports Court,2.0,1.0,2.0,18,713.0,1.0,1.0,0.4,6.569481420414296
w973e0a4,Objects,7.0,8.0,7.0,18,3688.0,1.0,1.0,0.4,8.212839584676484
w973e0a4,Leaves,6.0,2.0,5.0,18,2323.0,1.0,2.0,0.4,7.750614732770409
w973e0a4,Animals,7.0,7.0,5.0,18,960.0,1.0,2.0,0.4,6.866933284461882
w973e0a4,Grass,3.0,1.0,1.0,18,1508.0,1.0,2.0,0.4,7.318539548567902
w973e0a4,Outdoor Scenes,12.0,12.0,9.0,18,2388.0,1.0,2.0,0.4,7.778211474512493
w973e0a4,Insects,1.0,1.0,1.0,18,1454.0,1.0,2.0,0.4,7.282073658093465
w973e0a4,Dessert,1.0,1.0,1.0,18,1285.0,1.0,1.0,0.4,7.158513997329321
w973e0a4,Vegetables,3.0,1.0,2.0,18,733.0,1.0,1.0,0.4,6.597145701886651
w973e0a4,Appliances,1.0,1.0,1.0,18,580.0,0.0,1.0,0.4,6.363028103540465
