,index,wid,option,choice,rt,correct,trial_number,game,phase,n_true_memories,n_considered,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered
810,954,w65ae27b,Blue,1.0,2963.0,0,1,1,choice,2,4,-1,-14.0,2,2,1,1
811,955,w65ae27b,Green,0.0,1569.0,0,2,1,choice,1,3,5,-4.0,2,2,1,1
812,956,w65ae27b,Food,0.0,3088.0,0,3,1,choice,1,4,8,7.0,2,2,0,0
813,957,w65ae27b,Object,1.0,1051.0,0,4,1,choice,2,4,-5,-7.0,2,2,1,1
814,958,w65ae27b,Animal,1.0,1465.0,0,5,1,choice,3,4,-1,-9.0,2,2,1,1
815,959,w65ae27b,Red,0.0,769.0,1,6,1,choice,3,4,-2,9.0,2,2,0,0
816,960,w65ae27b,Yellow,1.0,2368.0,1,1,2,choice,3,1,3,-4.0,4,4,1,1
817,961,w65ae27b,Blue,0.0,2551.0,1,2,2,choice,1,1,-5,-5.0,4,4,1,1
818,962,w65ae27b,Object,0.0,2689.0,0,3,2,choice,2,1,2,9.0,4,4,1,1
819,963,w65ae27b,Animal,1.0,1873.0,1,4,2,choice,1,1,6,-1.0,4,4,0,0
820,964,w65ae27b,Green,1.0,1302.0,1,5,2,choice,2,2,7,14.0,4,4,2,2
821,965,w65ae27b,Scene,0.0,1902.0,1,6,2,choice,3,3,-3,-3.0,4,4,3,3
822,966,w65ae27b,Red,1.0,2078.0,1,1,3,choice,1,2,3,3.0,3,3,0,0
823,967,w65ae27b,Animal,0.0,3267.0,1,2,3,choice,1,2,-2,-4.0,3,3,1,1
824,968,w65ae27b,Green,1.0,2253.0,0,3,3,choice,3,3,-1,0.0,3,3,2,2
825,969,w65ae27b,Yellow,1.0,972.0,0,4,3,choice,2,2,-5,-1.0,3,3,1,1
826,970,w65ae27b,Object,1.0,880.0,1,5,3,choice,3,3,2,2.0,3,3,2,2
827,971,w65ae27b,Food,1.0,1341.0,0,6,3,choice,2,2,-3,4.0,3,3,0,0
828,972,w65ae27b,Scene,1.0,1846.0,0,1,4,choice,3,1,-1,4.0,2,2,1,1
829,973,w65ae27b,Red,1.0,1614.0,0,2,4,choice,1,2,-2,5.0,2,2,1,1
830,974,w65ae27b,Object,0.0,968.0,0,3,4,choice,1,2,3,3.0,2,2,0,0
831,975,w65ae27b,Blue,1.0,1983.0,1,4,4,choice,3,2,2,15.0,2,2,0,0
832,976,w65ae27b,Food,1.0,776.0,1,5,4,choice,2,2,5,5.0,2,2,1,1
833,977,w65ae27b,Green,1.0,543.0,1,6,4,choice,2,2,7,-8.0,2,2,1,1
834,978,w65ae27b,Yellow,1.0,1680.0,1,1,5,choice,1,2,6,8.0,2,2,1,1
835,979,w65ae27b,Blue,0.0,1642.0,0,2,5,choice,2,3,1,-2.0,2,2,0,1
836,980,w65ae27b,Scene,1.0,1038.0,0,3,5,choice,1,3,-5,5.0,2,2,1,2
837,981,w65ae27b,Food,1.0,1660.0,1,4,5,choice,3,3,5,7.0,2,2,1,1
838,982,w65ae27b,Animal,1.0,748.0,1,5,5,choice,2,3,6,1.0,2,2,0,0
839,983,w65ae27b,Red,1.0,958.0,0,6,5,choice,3,3,-1,7.0,2,2,1,1
840,1014,w5e13b84,Animal,1.0,6727.0,1,1,1,choice,2,4,6,0.0,1,1,1,3
841,1015,w5e13b84,Food,1.0,4318.0,1,2,1,choice,3,4,1,-2.0,1,1,0,0
842,1016,w5e13b84,Blue,0.0,636.0,1,3,1,choice,3,4,-1,3.0,1,1,0,0
843,1017,w5e13b84,Red,1.0,1171.0,1,4,1,choice,1,4,6,3.0,1,1,0,3
844,1018,w5e13b84,Object,1.0,3446.0,0,5,1,choice,1,4,-3,-4.0,1,1,0,1
845,1019,w5e13b84,Green,0.0,1175.0,1,6,1,choice,2,4,-1,-12.0,1,1,1,1
846,1020,w5e13b84,Animal,1.0,2641.0,1,1,2,choice,1,1,6,4.0,3,3,0,0
847,1021,w5e13b84,Blue,0.0,3234.0,1,2,2,choice,1,1,-7,-2.0,3,3,0,0
848,1022,w5e13b84,Green,0.0,1245.0,0,3,2,choice,3,2,5,3.0,3,3,2,2
849,1023,w5e13b84,Scene,1.0,399.0,0,4,2,choice,3,1,-2,10.0,3,3,1,1
850,1024,w5e13b84,Yellow,1.0,1341.0,1,5,2,choice,2,2,2,10.0,3,3,1,1
851,1025,w5e13b84,Food,1.0,1211.0,0,6,2,choice,2,2,-4,-3.0,3,3,2,2
852,1026,w5e13b84,Food,1.0,2772.0,0,1,3,choice,1,0,-5,5.0,3,3,0,0
853,1027,w5e13b84,Blue,0.0,684.0,1,2,3,choice,2,2,-7,-7.0,3,3,2,2
854,1028,w5e13b84,Animal,1.0,1067.0,1,3,3,choice,3,2,1,3.0,3,3,2,2
855,1029,w5e13b84,Object,1.0,865.0,0,4,3,choice,2,2,-2,-16.0,3,3,1,1
856,1030,w5e13b84,Yellow,1.0,1815.0,0,5,3,choice,3,2,-2,2.0,3,3,1,1
857,1031,w5e13b84,Red,1.0,1740.0,1,6,3,choice,1,1,3,-3.0,3,3,0,0
858,1032,w5e13b84,Scene,1.0,5069.0,1,1,4,choice,1,1,5,-7.0,4,4,1,1
859,1033,w5e13b84,Object,1.0,1843.0,0,2,4,choice,3,2,-1,17.0,4,4,1,1
860,1034,w5e13b84,Green,0.0,3065.0,1,3,4,choice,1,0,-3,6.0,4,4,0,0
861,1035,w5e13b84,Red,0.0,1420.0,0,4,4,choice,3,2,2,-12.0,4,4,2,2
862,1036,w5e13b84,Yellow,1.0,649.0,0,5,4,choice,2,2,-2,11.0,4,4,2,2
863,1037,w5e13b84,Animal,1.0,1310.0,0,6,4,choice,2,2,-7,-5.0,4,4,2,2
864,1038,w5e13b84,Blue,1.0,4629.0,1,1,5,choice,2,1,4,7.0,1,1,0,0
865,1039,w5e13b84,Scene,0.0,4144.0,1,2,5,choice,3,2,-1,14.0,1,1,1,1
866,1040,w5e13b84,Object,1.0,1848.0,1,3,5,choice,1,2,7,-4.0,1,1,0,0
867,1041,w5e13b84,Red,0.0,2230.0,1,4,5,choice,3,2,-1,-15.0,1,1,0,0
868,1042,w5e13b84,Food,1.0,2501.0,1,5,5,choice,2,2,1,-9.0,1,1,0,0
869,1043,w5e13b84,Green,0.0,1606.0,0,6,5,choice,1,2,4,9.0,1,1,1,1
870,1044,wf1704eb,Blue,1.0,2009.0,0,1,1,choice,2,1,-5,9.0,3,3,1,1
871,1045,wf1704eb,Scene,0.0,2287.0,1,2,1,choice,1,3,-7,4.0,3,3,0,1
872,1046,wf1704eb,Green,0.0,2704.0,1,3,1,choice,1,1,-6,-7.0,3,3,1,2
873,1047,wf1704eb,Food,1.0,2049.0,1,4,1,choice,3,1,2,0.0,3,3,3,3
874,1048,wf1704eb,Yellow,1.0,836.0,1,5,1,choice,3,1,2,5.0,3,3,1,1
875,1049,wf1704eb,Object,1.0,1500.0,0,6,1,choice,2,1,-4,3.0,3,3,0,1
876,1050,wf1704eb,Food,1.0,4245.0,0,1,2,choice,2,1,-4,-6.0,6,6,2,2
877,1051,wf1704eb,Animal,0.0,3436.0,0,2,2,choice,1,1,3,-7.0,6,6,1,1
878,1052,wf1704eb,Scene,0.0,4637.0,1,3,2,choice,3,1,-1,-1.0,6,6,3,3
879,1053,wf1704eb,Green,0.0,2683.0,1,4,2,choice,1,1,-7,-7.0,6,6,1,1
880,1054,wf1704eb,Red,1.0,1561.0,1,5,2,choice,2,1,3,0.0,6,6,2,2
881,1055,wf1704eb,Blue,0.0,2286.0,0,6,2,choice,3,1,2,-7.0,6,6,3,3
882,1056,wf1704eb,Object,1.0,4534.0,1,1,3,choice,2,1,2,-2.0,3,3,0,0
883,1057,wf1704eb,Animal,1.0,2700.0,1,2,3,choice,1,1,2,2.0,3,3,1,1
884,1058,wf1704eb,Red,0.0,6532.0,0,3,3,choice,3,1,1,-11.0,3,3,2,3
885,1059,wf1704eb,Yellow,0.0,2108.0,1,4,3,choice,1,1,-8,2.0,3,3,0,0
886,1060,wf1704eb,Green,1.0,2049.0,1,5,3,choice,2,1,5,13.0,3,3,1,2
887,1061,wf1704eb,Scene,1.0,1044.0,0,6,3,choice,3,2,-6,4.0,3,3,2,2
888,1062,wf1704eb,Red,1.0,5750.0,1,1,4,choice,1,1,9,7.0,4,4,1,1
889,1063,wf1704eb,Blue,0.0,4539.0,1,2,4,choice,3,1,-2,13.0,4,4,2,2
890,1064,wf1704eb,Object,0.0,3860.0,1,3,4,choice,3,1,-3,-5.0,4,4,1,1
891,1065,wf1704eb,Yellow,1.0,3367.0,0,4,4,choice,2,1,-5,-8.0,4,4,1,2
892,1066,wf1704eb,Animal,1.0,1647.0,0,5,4,choice,2,1,-2,10.0,4,4,2,2
893,1067,wf1704eb,Scene,1.0,2734.0,1,6,4,choice,1,1,7,7.0,4,4,1,2
894,1068,wf1704eb,Green,0.0,6783.0,1,1,5,choice,3,1,-2,-5.0,6,6,3,3
895,1069,wf1704eb,Animal,0.0,4608.0,1,2,5,choice,3,1,-1,-1.0,6,6,3,3
896,1070,wf1704eb,Food,1.0,1132.0,0,3,5,choice,2,1,-4,-4.0,6,6,2,2
897,1071,wf1704eb,Object,1.0,6501.0,1,4,5,choice,1,1,7,4.0,6,6,1,1
898,1072,wf1704eb,Red,,,0,5,5,choice,1,1,9,9.0,6,6,1,1
899,1073,wf1704eb,Yellow,1.0,1816.0,0,6,5,choice,2,1,-5,-5.0,6,6,2,2
900,1074,we869265,Scene,,,0,1,1,choice,1,1,6,6.0,4,4,1,1
901,1075,we869265,Blue,1.0,4048.0,0,2,1,choice,1,4,-3,-3.0,4,4,1,1
902,1076,we869265,Animal,0.0,2322.0,1,3,1,choice,3,1,-1,-1.0,4,4,2,2
903,1077,we869265,Food,0.0,2983.0,0,4,1,choice,2,1,1,2.0,4,4,1,1
904,1078,we869265,Yellow,1.0,2649.0,1,5,1,choice,2,2,8,8.0,4,4,0,0
905,1079,we869265,Red,,,0,6,1,choice,3,3,1,2.0,4,4,3,3
906,1080,we869265,Yellow,1.0,2254.0,1,1,2,choice,2,4,1,1.0,6,6,2,2
907,1081,we869265,Green,0.0,4203.0,0,2,2,choice,3,4,1,1.0,6,6,3,3
908,1082,we869265,Red,,,0,3,2,choice,1,2,-9,-9.0,6,6,1,1
909,1083,we869265,Scene,1.0,5227.0,1,4,2,choice,3,3,3,3.0,6,6,3,3
910,1084,we869265,Object,,,0,5,2,choice,2,3,-2,-2.0,6,6,2,2
911,1085,we869265,Animal,1.0,2795.0,0,6,2,choice,1,1,-8,-8.0,6,6,1,1
912,1086,we869265,Food,0.0,6501.0,1,1,3,choice,1,1,-6,-6.0,4,4,1,1
913,1087,we869265,Green,1.0,6298.0,0,2,3,choice,3,1,-5,-4.0,4,4,2,2
914,1088,we869265,Blue,,,0,3,3,choice,2,2,2,2.0,4,4,1,1
915,1089,we869265,Scene,1.0,3618.0,1,4,3,choice,2,1,8,-1.0,4,4,1,1
916,1090,we869265,Object,0.0,2276.0,0,5,3,choice,3,2,2,12.0,4,4,2,2
917,1091,we869265,Yellow,1.0,2419.0,1,6,3,choice,1,1,7,7.0,4,4,1,1
918,1092,we869265,Object,0.0,3674.0,1,1,4,choice,2,2,-2,-2.0,6,6,2,2
919,1093,we869265,Green,,,0,2,4,choice,1,1,-9,-9.0,6,6,1,1
920,1094,we869265,Blue,1.0,2490.0,1,3,4,choice,3,3,1,1.0,6,6,3,3
921,1095,we869265,Food,1.0,4686.0,0,4,4,choice,1,1,-8,-8.0,6,6,1,1
922,1096,we869265,Red,1.0,3116.0,1,5,4,choice,2,2,2,2.0,6,6,2,2
923,1097,we869265,Animal,0.0,3183.0,0,6,4,choice,3,2,4,4.0,6,6,3,3
924,1098,we869265,Red,1.0,2787.0,1,1,5,choice,1,1,3,3.0,6,6,1,1
925,1099,we869265,Blue,1.0,3385.0,1,2,5,choice,2,2,2,2.0,6,6,2,2
926,1100,we869265,Yellow,1.0,2357.0,0,3,5,choice,3,3,-1,-1.0,6,6,3,3
927,1101,we869265,Food,1.0,3636.0,1,4,5,choice,3,2,1,1.0,6,6,3,3
928,1102,we869265,Scene,1.0,2264.0,1,5,5,choice,2,2,7,7.0,6,6,2,2
929,1103,we869265,Animal,0.0,4309.0,1,6,5,choice,1,1,-4,-4.0,6,6,1,1
930,1128,we0078b2,Animal,0.0,2509.0,1,1,1,choice,3,2,-4,-7.0,4,4,2,2
931,1129,we0078b2,Object,0.0,5812.0,0,2,1,choice,1,0,8,0.0,4,4,0,1
932,1130,we0078b2,Green,1.0,2111.0,1,3,1,choice,1,2,9,0.0,4,4,1,1
933,1131,we0078b2,Scene,1.0,2371.0,0,4,1,choice,2,2,-2,0.0,4,4,2,2
934,1132,we0078b2,Yellow,0.0,4285.0,1,5,1,choice,2,1,-3,0.0,4,4,1,1
935,1133,we0078b2,Blue,0.0,1303.0,1,6,1,choice,3,3,-4,-7.0,4,4,2,2
936,1134,we0078b2,Red,1.0,4383.0,0,1,2,choice,3,2,-2,-8.0,5,5,2,2
937,1135,we0078b2,Green,0.0,3110.0,1,2,2,choice,2,2,-2,-8.0,5,5,2,2
938,1136,we0078b2,Yellow,0.0,6347.0,0,3,2,choice,1,1,3,-3.0,5,5,1,2
939,1137,we0078b2,Animal,1.0,3204.0,0,4,2,choice,1,2,-4,-3.0,5,5,1,2
940,1138,we0078b2,Object,0.0,4873.0,0,5,2,choice,3,1,2,-11.0,5,5,3,3
941,1139,we0078b2,Food,1.0,4688.0,1,6,2,choice,2,1,1,-5.0,5,5,1,1
942,1140,we0078b2,Animal,0.0,4321.0,1,1,3,choice,1,1,-4,-3.0,5,5,1,1
943,1141,we0078b2,Scene,0.0,5553.0,0,2,3,choice,3,3,1,-9.0,5,5,3,3
944,1142,we0078b2,Yellow,0.0,6942.0,0,3,3,choice,2,2,7,-1.0,5,5,2,2
945,1143,we0078b2,Green,1.0,3715.0,1,4,3,choice,3,3,1,-3.0,5,5,2,2
946,1144,we0078b2,Red,0.0,2481.0,1,5,3,choice,1,1,-9,-9.0,5,5,1,1
947,1145,we0078b2,Object,0.0,4028.0,0,6,3,choice,2,1,2,-1.0,5,5,1,1
948,1146,we0078b2,Blue,0.0,2579.0,1,1,4,choice,2,1,-6,-4.0,4,4,1,1
949,1147,we0078b2,Food,,,0,2,4,choice,3,2,-3,-9.0,4,4,1,1
950,1148,we0078b2,Object,0.0,2860.0,1,3,4,choice,2,2,-3,0.0,4,4,2,2
951,1149,we0078b2,Green,1.0,3414.0,1,4,4,choice,1,1,9,0.0,4,4,1,1
952,1150,we0078b2,Red,1.0,5011.0,0,5,4,choice,3,2,-1,-5.0,4,4,2,2
953,1151,we0078b2,Scene,1.0,3849.0,1,6,4,choice,1,1,8,0.0,4,4,1,1
954,1152,we0078b2,Food,0.0,3037.0,0,1,5,choice,2,2,7,-1.0,5,5,1,1
955,1153,we0078b2,Yellow,0.0,4940.0,0,2,5,choice,2,2,1,-1.0,5,5,1,1
956,1154,we0078b2,Red,0.0,4375.0,0,3,5,choice,1,1,3,-5.0,5,5,1,1
957,1155,we0078b2,Animal,1.0,3066.0,1,4,5,choice,3,2,1,-9.0,5,5,3,3
958,1156,we0078b2,Scene,0.0,3846.0,1,5,5,choice,1,1,-7,-9.0,5,5,1,1
959,1157,we0078b2,Blue,0.0,1850.0,1,6,5,choice,3,2,-3,-13.0,5,5,3,3
960,1158,w44a1a9f,Object,1.0,3514.0,1,1,1,choice,2,4,2,-7.0,4,4,1,1
961,1159,w44a1a9f,Animal,1.0,2090.0,1,2,1,choice,1,2,3,0.0,4,4,1,1
962,1160,w44a1a9f,Red,0.0,3485.0,1,3,1,choice,1,2,-4,0.0,4,4,0,0
963,1161,w44a1a9f,Yellow,0.0,879.0,0,4,1,choice,3,3,1,-10.0,4,4,3,3
964,1162,w44a1a9f,Scene,0.0,5534.0,1,5,1,choice,3,13,-1,-6.0,4,4,2,2
965,1163,w44a1a9f,Green,1.0,1335.0,1,6,1,choice,2,2,7,-3.0,4,4,1,1
966,1164,w44a1a9f,Food,1.0,2961.0,1,1,3,choice,3,1,4,-10.0,1,1,1,1
967,1165,w44a1a9f,Blue,1.0,1993.0,0,2,3,choice,2,1,-5,0.0,1,1,0,0
968,1166,w44a1a9f,Yellow,0.0,211.0,0,3,3,choice,1,1,5,-7.0,1,1,1,1
969,1167,w44a1a9f,Red,1.0,370.0,0,4,3,choice,3,1,-1,-8.0,1,1,0,1
970,1168,w44a1a9f,Animal,1.0,789.0,0,5,3,choice,1,1,-4,0.0,1,1,0,0
971,1169,w44a1a9f,Scene,0.0,854.0,1,6,3,choice,2,2,-1,-5.0,1,1,0,0
972,1170,w44a1a9f,Animal,1.0,3507.0,1,1,4,choice,3,1,2,0.0,2,2,1,1
973,1171,w44a1a9f,Food,1.0,1398.0,1,2,4,choice,2,1,2,0.0,2,2,1,1
974,1172,w44a1a9f,Yellow,1.0,4147.0,0,3,4,choice,1,1,-6,0.0,2,2,0,1
975,1173,w44a1a9f,Green,0.0,3092.0,0,4,4,choice,2,1,1,0.0,2,2,1,1
976,1174,w44a1a9f,Object,0.0,1145.0,1,5,4,choice,1,2,-7,-9.0,2,2,0,1
977,1175,w44a1a9f,Red,1.0,2029.0,1,6,4,choice,3,1,2,-9.0,2,2,1,1
978,1176,w44a1a9f,Object,,,0,1,5,choice,1,3,8,0.0,1,1,0,0
979,1177,w44a1a9f,Yellow,1.0,2981.0,0,2,5,choice,3,2,-1,0.0,1,1,0,0
980,1178,w44a1a9f,Scene,1.0,1009.0,1,3,5,choice,2,2,6,0.0,1,1,1,1
981,1179,w44a1a9f,Food,1.0,2861.0,0,4,5,choice,3,2,-4,0.0,1,1,0,0
982,1180,w44a1a9f,Green,1.0,793.0,1,5,5,choice,1,1,7,0.0,1,1,0,0
983,1181,w44a1a9f,Blue,1.0,1858.0,1,6,5,choice,2,2,4,0.0,1,1,1,1
984,1182,w6e46ddf,Scene,1.0,2658.0,0,1,1,choice,3,3,-3,-6.0,4,4,2,2
985,1183,w6e46ddf,Animal,0.0,2819.0,0,2,1,choice,1,4,3,0.0,4,4,1,2
986,1184,w6e46ddf,Object,1.0,1036.0,0,3,1,choice,2,4,-7,-6.0,4,4,1,1
987,1185,w6e46ddf,Blue,1.0,1481.0,0,4,1,choice,1,2,-5,5.0,4,4,0,0
988,1186,w6e46ddf,Yellow,1.0,698.0,1,5,1,choice,3,3,1,-15.0,4,4,2,3
989,1187,w6e46ddf,Red,0.0,972.0,1,6,1,choice,2,1,-3,-2.0,4,4,2,3
990,1188,w6e46ddf,Green,1.0,1692.0,0,1,2,choice,2,3,-5,-1.0,4,4,2,2
991,1189,w6e46ddf,Scene,0.0,1007.0,1,2,2,choice,1,3,-6,2.0,4,4,1,2
992,1190,w6e46ddf,Object,1.0,739.0,0,3,2,choice,2,3,-2,-3.0,4,4,1,2
993,1191,w6e46ddf,Red,1.0,472.0,1,4,2,choice,1,1,2,-6.0,4,4,1,3
994,1192,w6e46ddf,Animal,1.0,572.0,1,5,2,choice,3,3,1,4.0,4,4,2,2
995,1193,w6e46ddf,Blue,1.0,1441.0,0,6,2,choice,3,2,-4,10.0,4,4,1,1
996,1194,w6e46ddf,Food,1.0,1068.0,1,1,3,choice,2,2,3,-2.0,4,4,2,2
997,1195,w6e46ddf,Yellow,1.0,640.0,0,2,3,choice,2,0,-1,-2.0,4,4,2,2
998,1196,w6e46ddf,Object,0.0,1123.0,1,3,3,choice,1,2,-3,-9.0,4,4,0,1
999,1197,w6e46ddf,Animal,1.0,619.0,1,4,3,choice,3,2,4,-1.0,4,4,2,3
1000,1198,w6e46ddf,Red,1.0,794.0,1,5,3,choice,1,0,6,2.0,4,4,0,0
1001,1199,w6e46ddf,Blue,1.0,832.0,0,6,3,choice,3,1,-1,-12.0,4,4,2,2
1002,1200,w6e46ddf,Yellow,1.0,1217.0,1,1,4,choice,2,2,2,-10.0,5,5,2,3
1003,1201,w6e46ddf,Blue,1.0,1802.0,0,2,4,choice,1,1,-8,-7.0,5,5,1,1
1004,1202,w6e46ddf,Green,0.0,1841.0,0,3,4,choice,3,1,1,11.0,5,5,2,2
1005,1203,w6e46ddf,Scene,1.0,3459.0,0,4,4,choice,1,1,-6,3.0,5,5,1,1
1006,1204,w6e46ddf,Food,1.0,4201.0,1,5,4,choice,3,1,3,-6.0,5,5,2,2
1007,1205,w6e46ddf,Object,0.0,6299.0,1,6,4,choice,2,2,-2,-3.0,5,5,2,2
1008,1206,w6e46ddf,Yellow,0.0,1900.0,1,1,5,choice,1,1,-4,-2.0,3,3,0,1
1009,1207,w6e46ddf,Scene,1.0,2340.0,0,2,5,choice,3,1,-2,-5.0,3,3,1,1
1010,1208,w6e46ddf,Green,1.0,1708.0,1,3,5,choice,3,0,1,0.0,3,3,2,3
1011,1209,w6e46ddf,Food,1.0,1487.0,1,4,5,choice,2,2,1,-3.0,3,3,2,3
1012,1210,w6e46ddf,Red,0.0,1486.0,0,5,5,choice,2,1,4,-2.0,3,3,1,2
1013,1211,w6e46ddf,Animal,1.0,1826.0,1,6,5,choice,1,1,2,4.0,3,3,0,1
1014,1212,w977f12b,Scene,1.0,2284.0,0,1,1,choice,3,2,-1,0.0,5,5,2,2
1015,1213,w977f12b,Yellow,0.0,5524.0,1,2,1,choice,1,1,-2,0.0,5,5,0,0
1016,1214,w977f12b,Animal,,,0,3,1,choice,1,2,4,-4.0,5,5,1,1
1017,1215,w977f12b,Object,0.0,1567.0,1,4,1,choice,2,2,-5,-5.0,5,5,2,2
1018,1216,w977f12b,Red,0.0,2827.0,0,5,1,choice,3,2,2,-6.0,5,5,3,3
1019,1217,w977f12b,Green,1.0,6743.0,0,6,1,choice,2,2,-2,-3.0,5,5,2,2
1020,1218,w977f12b,Red,0.0,5477.0,1,1,2,choice,1,0,-8,-3.0,5,5,1,1
1021,1219,w977f12b,Animal,1.0,7270.0,1,2,2,choice,2,2,3,5.0,5,5,1,1
1022,1220,w977f12b,Food,0.0,4204.0,0,3,2,choice,3,2,1,-8.0,5,5,3,3
1023,1221,w977f12b,Object,0.0,7147.0,1,4,2,choice,1,1,-9,-9.0,5,5,1,1
1024,1222,w977f12b,Green,1.0,1180.0,1,5,2,choice,2,2,1,3.0,5,5,2,2
1025,1223,w977f12b,Blue,0.0,4420.0,0,6,2,choice,3,2,2,-12.0,5,5,2,2
1026,1224,w977f12b,Red,1.0,2354.0,1,1,3,choice,3,3,4,8.0,6,6,3,3
1027,1225,w977f12b,Scene,0.0,4766.0,1,2,3,choice,2,2,-5,-1.0,6,6,2,2
1028,1226,w977f12b,Blue,0.0,5828.0,0,3,3,choice,2,2,1,0.0,6,6,2,2
1029,1227,w977f12b,Food,1.0,7227.0,0,4,3,choice,3,3,-1,-2.0,6,6,3,3
1030,1228,w977f12b,Animal,1.0,5676.0,1,5,3,choice,1,1,5,5.0,6,6,1,1
1031,1229,w977f12b,Yellow,0.0,4981.0,1,6,3,choice,1,1,-6,-6.0,6,6,1,1
1032,1230,w977f12b,Object,,,0,1,4,choice,3,2,3,6.0,5,5,2,2
1033,1231,w977f12b,Yellow,0.0,2040.0,0,2,4,choice,3,3,4,-6.0,5,5,3,3
1034,1232,w977f12b,Food,1.0,3356.0,1,3,4,choice,2,2,5,-3.0,5,5,2,2
1035,1233,w977f12b,Red,0.0,4233.0,1,4,4,choice,1,0,-6,-1.0,5,5,0,0
1036,1234,w977f12b,Green,1.0,1179.0,1,5,4,choice,2,2,1,1.0,5,5,2,2
1037,1235,w977f12b,Scene,0.0,1570.0,1,6,4,choice,1,1,-9,-9.0,5,5,1,1
1038,1236,w977f12b,Object,0.0,2654.0,0,1,5,choice,2,2,3,-13.0,5,5,1,1
1039,1237,w977f12b,Blue,0.0,2831.0,1,2,5,choice,3,3,-2,-21.0,5,5,2,2
1040,1238,w977f12b,Yellow,1.0,4117.0,0,3,5,choice,2,2,-2,0.0,5,5,2,2
1041,1239,w977f12b,Animal,1.0,2503.0,1,4,5,choice,3,3,4,1.0,5,5,3,3
1042,1240,w977f12b,Scene,0.0,4100.0,1,5,5,choice,1,2,-6,-3.0,5,5,1,1
1043,1241,w977f12b,Green,0.0,3771.0,0,6,5,choice,1,1,5,6.0,5,5,1,1
1044,1242,wea7f2f9,Green,,,0,1,1,choice,3,4,1,8.0,4,4,2,2
1045,1243,wea7f2f9,Yellow,1.0,3755.0,1,2,1,choice,2,1,1,4.0,4,4,1,1
1046,1244,wea7f2f9,Animal,0.0,5087.0,1,3,1,choice,3,1,-2,-1.0,4,4,3,3
1047,1245,wea7f2f9,Scene,1.0,3180.0,1,4,1,choice,1,1,2,2.0,4,4,1,1
1048,1246,wea7f2f9,Object,1.0,4318.0,0,5,1,choice,2,1,-4,5.0,4,4,0,2
1049,1247,wea7f2f9,Red,0.0,2234.0,1,6,1,choice,1,2,-6,-6.0,4,4,1,2
1050,1248,wea7f2f9,Yellow,0.0,2712.0,0,1,2,choice,2,1,2,8.0,4,4,1,2
1051,1249,wea7f2f9,Object,1.0,3700.0,1,2,2,choice,1,1,8,6.0,4,4,1,2
1052,1250,wea7f2f9,Food,0.0,3024.0,1,3,2,choice,3,1,-1,11.0,4,4,1,1
1053,1251,wea7f2f9,Blue,1.0,3601.0,1,4,2,choice,1,1,5,3.0,4,4,1,2
1054,1252,wea7f2f9,Scene,1.0,4070.0,0,5,2,choice,2,2,-1,-1.0,4,4,2,3
1055,1253,wea7f2f9,Red,0.0,2678.0,1,6,2,choice,3,2,-1,5.0,4,4,2,2
1056,1254,wea7f2f9,Scene,0.0,2428.0,1,1,3,choice,1,1,-9,5.0,4,4,1,2
1057,1255,wea7f2f9,Object,1.0,2151.0,1,2,3,choice,3,1,3,0.0,4,4,2,2
1058,1256,wea7f2f9,Red,0.0,1565.0,1,3,3,choice,1,1,-7,-6.0,4,4,1,3
1059,1257,wea7f2f9,Animal,1.0,3656.0,1,4,3,choice,2,1,6,3.0,4,4,1,1
1060,1258,wea7f2f9,Yellow,0.0,3023.0,0,5,3,choice,2,1,4,-1.0,4,4,1,1
1061,1259,wea7f2f9,Blue,1.0,1902.0,1,6,3,choice,3,1,3,15.0,4,4,2,2
1062,1260,wea7f2f9,Blue,0.0,2380.0,1,1,4,choice,1,1,-7,-5.0,5,5,1,2
1063,1261,wea7f2f9,Animal,1.0,3244.0,0,2,4,choice,1,1,-9,-3.0,5,5,1,2
1064,1262,wea7f2f9,Scene,1.0,2517.0,1,3,4,choice,3,1,2,7.0,5,5,2,2
1065,1263,wea7f2f9,Green,1.0,3001.0,1,4,4,choice,3,1,2,10.0,5,5,3,3
1066,1264,wea7f2f9,Food,0.0,2967.0,0,5,4,choice,2,1,7,9.0,5,5,2,2
1067,1265,wea7f2f9,Yellow,1.0,2112.0,1,6,4,choice,2,1,5,8.0,5,5,1,1
1068,1266,wea7f2f9,Green,0.0,2968.0,1,1,5,choice,1,1,-5,2.0,2,2,0,2
1069,1267,wea7f2f9,Food,0.0,3652.0,1,2,5,choice,3,1,-4,0.0,2,2,0,0
1070,1268,wea7f2f9,Blue,0.0,2004.0,0,3,5,choice,3,1,3,-19.0,2,2,1,2
1071,1269,wea7f2f9,Object,1.0,1666.0,1,4,5,choice,1,1,6,-7.0,2,2,0,0
1072,1270,wea7f2f9,Red,1.0,2657.0,1,5,5,choice,2,1,7,8.0,2,2,1,1
1073,1271,wea7f2f9,Animal,0.0,2218.0,0,6,5,choice,2,1,3,-2.0,2,2,2,4
1074,1272,wcbb66d9,Yellow,1.0,2365.0,1,1,1,choice,3,1,3,3.0,1,1,1,1
1075,1273,wcbb66d9,Food,0.0,1905.0,1,2,1,choice,2,3,-2,-2.0,1,1,1,1
