"elpd_total","elpd_relevant","elpd_diff"
-7.66098346593328,-7.56926344853474,0.0917200173985382
-7.91002751791015,-8.0334555334418,-0.123428015531653
-8.81347682114555,-8.80250847292339,0.0109683482221605
-10.7802012673098,-10.6051641424714,0.175037124838434
-9.93082863102228,-9.89196876992948,0.038859861092801
-7.91827585884642,-7.94900022966114,-0.0307243708147249
-8.44785427422942,-8.3961130657682,0.051741208461225
-7.66968482638569,-7.66826291911976,0.00142190726592961
-7.63402851626175,-7.72892777612776,-0.0948992598660165
-9.10787211034883,-9.06812018857284,0.0397519217759896
-9.84026242848999,-9.7580161350678,0.0822462934221928
-8.82960803002354,-8.82184444004183,0.00776358998170501
-8.61515845751062,-8.6084127311705,0.00674572634012804
-8.63541120609366,-8.62637210123903,0.00903910485462589
-8.59480744225779,-8.60469945841351,-0.00989201615571922
-9.31651565381926,-9.29801175640882,0.0185038974104383
-8.41247488016651,-8.43812589219775,-0.0256510120312363
-8.40193956703935,-8.43577569003089,-0.0338361229915414
-9.62748077518127,-9.52711361064627,0.100367164534996
-8.61487588629224,-8.68622529203562,-0.0713494057433781
-9.75951062926798,-9.7377182582938,0.0217923709741719
-8.44549619081293,-8.48294360853349,-0.0374474177205624
-8.40947330799499,-8.379160841525,0.030312466469983
-9.45049319606387,-9.33625284234577,0.114240353718097
-10.0260205613638,-9.92728782666213,0.0987327347016844
-8.85969285933694,-8.82431486991553,0.0353779894214092
-9.97683747143987,-9.90432373678227,0.0725137346575941
-9.02901324128475,-8.98811717965962,0.0408960616251317
-9.416548776377,-9.44472804509351,-0.0281792687165066
-8.83816650344192,-8.87163656030919,-0.0334700568672766
-8.37807635491433,-8.37468785799131,0.0033884969230229
-8.33363578335851,-8.35760885692918,-0.0239730735706711
-8.51893584980499,-8.52304857625555,-0.00411272645056115
-8.41051066141081,-8.40645043221042,0.00406022920039817
-10.0399416109446,-9.9474924465778,0.0924491643667888
-9.35887611409271,-9.33364098992477,0.0252351241679474
-9.8985487346476,-9.77774362749349,0.120805107154119
-8.42368181918035,-8.44658430547744,-0.0229024862970864
-9.18499952535006,-9.24850367101161,-0.0635041456615451
-10.0476545094638,-9.92850851214577,0.11914599731799
-7.8235373991027,-7.85382448047371,-0.0302870813710081
-7.57708364125703,-7.60212614881193,-0.0250425075549066
-7.6053360764549,-7.6041106982483,0.00122537820660096
-8.5266991047226,-8.45872325814195,0.0679758465806444
-8.97682010444584,-8.86073263112886,0.116087473316975
-7.88204946825184,-7.89390759334536,-0.0118581250935215
-8.73230726349884,-8.68211129269853,0.050195970800317
-8.37705360106094,-8.3388597364479,0.0381938646130386
-8.22850177945447,-8.23284803737981,-0.00434625792533971
-8.14799607335342,-8.16554696501722,-0.0175508916638059
-7.98672983335374,-8.12959507983529,-0.142865246481552
-7.62282350702951,-7.63911252327737,-0.0162890162478506
-7.81928332408227,-7.83112455839056,-0.0118412343082834
-8.28274231350524,-8.27306162281216,0.00968069069308797
-8.87186705094285,-8.82333090345469,0.0485361474881536
-7.61088975570574,-7.63797441434434,-0.0270846586386089
-7.57953754876595,-7.63309751066607,-0.0535599619001177
-8.08753746128205,-8.11157989824777,-0.0240424369657166
-8.36426319802891,-8.33125379525929,0.0330094027696237
-8.02240338269006,-8.02094992097993,0.00145346171013472
-7.68447643581266,-7.67486025656823,0.00961617924442226
-10.1553802386233,-10.0193017592659,0.136078479357455
-7.655007362509,-7.65246879828964,0.0025385642193525
-8.07582917506381,-8.07321751570082,0.00261165936299435
-9.00066002739251,-8.88284088846216,0.117819138930344
-8.64828721473536,-8.59266735077518,0.0556198639601728
-7.95065957153456,-7.92062733107419,0.0300322404603719
-7.63880250644437,-7.65280751949797,-0.0140050130535938
-7.62950323979771,-7.60506858837009,0.0244346514276224
-10.746943496812,-10.5585928962566,0.188350600555474
-11.0198974566147,-11.0194091410851,0.000488315529535654
-7.80203940047531,-7.92113050031925,-0.119091099843937
-9.90144616737751,-9.88587116060428,0.0155750067732221
-7.84908362386888,-7.80498779124555,0.0440958326233361
-8.12702119368303,-8.09866253089159,0.0283586627914438
-7.94262690304785,-7.90019058612762,0.0424363169202389
-8.90032874334663,-8.94132098002376,-0.0409922366771287
-7.97729592774739,-7.96853189098177,0.0087640367656272
-8.17083204554329,-8.20627050913402,-0.035438463590733
-7.96041962866852,-7.96181024016775,-0.00139061149922348
-8.0934698073235,-8.12990232967329,-0.0364325223497879
-7.86584117868417,-7.85614818393761,0.00969299474655916
-8.78077655125389,-8.80179504025197,-0.0210184889980809
-8.01291543414059,-8.0237893936017,-0.0108739594611116
-8.34617335433371,-8.36999064605996,-0.0238172917262514
-8.94932148495052,-8.96074767137272,-0.0114261864221987
-7.97074956088934,-7.96557637500739,0.00517318588194549
-8.13441304519758,-8.13120338951533,0.0032096556822534
-7.8346423528188,-7.76793457651616,0.0667077763026462
-8.37190594680012,-8.39013931040915,-0.0182333636090313
-8.91520020919451,-8.85628973072486,0.0589104784696559
-7.97198045340788,-7.97743847128994,-0.00545801788205935
-8.76177546353176,-8.81124030988915,-0.0494648463573917
-7.97697202198062,-7.96658726749645,0.0103847544841695
-7.80575628753095,-7.80913352719959,-0.00337723966864623
-8.71802235737167,-8.55700389270299,0.161018464668681
-7.90271318520696,-7.85225722343108,0.0504559617758806
-7.97443021896826,-7.96553903931458,0.00889117965368058
-7.93674118741962,-7.9337399293852,0.00300125803442697
-8.71094390248554,-8.65876193106992,0.0521819714156226
-7.068832589963,-7.04404182383577,0.0247907661272331
-7.05865079339658,-7.03777998190117,0.0208708114954055
-7.15791000461644,-7.14886059774685,0.009049406869587
-8.19213502043922,-8.18206410530942,0.0100709151297984
-7.1249536783243,-7.16046026744729,-0.0355065891229902
-7.11301821689988,-7.17904332644579,-0.0660251095459126
