"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"feature_counts[2,3,1]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[2,3,2]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,3,3]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,3,4]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,3,5]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[2,3,6]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[2,3,7]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,3,8]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[2,4,1]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,4,2]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[2,4,3]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[2,4,4]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,4,5]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,4,6]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[2,4,7]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[2,4,8]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,5,1]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,5,2]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,5,3]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[2,5,4]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[2,5,5]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[2,5,6]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[2,5,7]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[2,5,8]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[3,1,1]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[3,1,2]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[3,1,3]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[3,1,4]",2,NA,0,2,2,2,2,2,NA,NA
"feature_counts[3,1,5]",3,NA,0,3,3,3,3,3,NA,NA
"feature_counts[3,1,6]",0,NA,0,0,0,0,0,0,NA,NA
"feature_counts[3,1,7]",1,NA,0,1,1,1,1,1,NA,NA
"feature_counts[3,1,8]",1,NA,0,1,1,1,1,1,NA,NA
