"elpd_total","elpd_relevant","elpd_diff"
-9.76712871722089,-9.66633521788687,0.100793499334017
-8.14194846036698,-8.16091901865154,-0.0189705582845541
-8.40290983163353,-8.4260641572577,-0.0231543256241711
-8.79101620107737,-8.71064023401877,0.0803759670586039
-9.88438044732301,-10.0359671854325,-0.15158673810951
-8.43268179389096,-8.24486579141828,0.187816002472681
-7.56836901411858,-7.50079409661489,0.0675749175036922
-7.84084733155446,-7.85396665328829,-0.013119321733833
-8.25614499757287,-8.28089694698382,-0.02475194941095
-9.40775569232451,-9.42572185387939,-0.017966161554881
-7.65763080922343,-7.53837151761501,0.119259291608421
-7.83854060446068,-7.8384614298409,7.91746197776888e-05
-8.40198811121807,-8.24552805876158,0.156460052456488
-7.720531122754,-7.67448493209748,0.0460461906565257
-10.3153798240419,-9.90814591221478,0.407233911827134
-8.57372469608528,-8.61402976583062,-0.0403050697453331
-7.50373645831628,-7.53363812667118,-0.0299016683548947
-8.82052051396445,-8.94988175080358,-0.129361236839133
-8.28658024387295,-8.25716003883734,0.0294202050356009
-7.74244097572836,-7.70213660256067,0.0403043731676966
-8.05236944379645,-8.0256642036024,0.0267052401940493
-8.22354402341063,-8.40728664258814,-0.18374261917751
-7.70373820672334,-7.66320478173236,0.0405334249909801
-7.72465662332732,-7.71089276029484,0.0137638630324783
-8.60983064284856,-8.40133040506725,0.208500237781305
-7.57701791082344,-7.82485260121994,-0.247834690396493
-7.8167463564329,-7.81078553676166,0.00596081967123396
-10.4624999722308,-10.2680266880446,0.194473284186172
-7.8943132675412,-7.97717988506495,-0.0828666175237478
-9.36521502413219,-9.44523459928641,-0.0800195751542194
-7.93979105342162,-7.9038566020605,0.0359344513611211
-7.99195512077947,-8.00046587516321,-0.0085107543837335
-7.88086814534187,-7.89454813862162,-0.0136799932797436
-7.8996609966272,-7.91518018378747,-0.0155191871602653
-7.98826361911349,-8.12316526862604,-0.134901649512549
-8.76067609067896,-8.8533834453883,-0.0927073547093347
-10.1989848686735,-10.3407498314814,-0.141764962807912
-9.21405357376259,-9.30303730643315,-0.0889837326705631
-8.31702562280595,-8.29980467002378,0.0172209527821678
-9.00163150446186,-8.98891144565875,0.0127200588031116
-9.78154544449329,-9.67137016458138,0.110175279911914
-8.72298315315872,-8.59627405696559,0.126709096193128
-9.16778483606901,-9.00782615119214,0.159958684876877
-8.11195492457536,-8.12236209203898,-0.0104071674636117
-9.06320967796691,-8.95634075414314,0.10686892382377
-9.41522087719139,-9.46113003662748,-0.0459091594360945
-7.88112773374427,-7.92904515095717,-0.0479174172129051
-7.99410258662115,-7.95128987616197,0.0428127104591711
-8.30898303141653,-8.29700790533028,0.0119751260862522
