"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[330]",-0.922100992264135,0.00464846534360033,0.319036343227588,-1.59852372766068,-1.12548490427922,-0.901183693817019,-0.69169321276062,-0.3654665450048,4710.43616536068,0.999870259200887
"log_lik[331]",-0.889121852945194,0.0024002425793943,0.135556898697351,-1.15845371016883,-0.971842313145535,-0.890109071911459,-0.807606909636423,-0.607688258875055,3189.57616572449,1.00175340792826
"log_lik[332]",-0.541579198550014,0.00198843364290519,0.115559317685697,-0.831376612098462,-0.596487910714763,-0.521629072377609,-0.467448469678634,-0.362975245411312,3377.44070219936,1.00218934761871
"log_lik[333]",-0.922100992264135,0.00464846534360033,0.319036343227588,-1.59852372766068,-1.12548490427922,-0.901183693817019,-0.69169321276062,-0.3654665450048,4710.43616536068,0.999870259200887
"log_lik[334]",-0.615425547497701,0.00539385945165047,0.35840757603601,-1.4570361424551,-0.821292185433077,-0.556277371764233,-0.351369041860329,-0.116132199760075,4415.24808491315,0.999639174391119
"log_lik[335]",-0.898983777106548,0.00306044418374871,0.199413189154334,-1.30654981133785,-1.02619473221779,-0.899774446874602,-0.766612646707685,-0.51235213400207,4245.59762475781,1.00064639013076
"log_lik[336]",-0.899515426555057,0.0036147201234775,0.233669826044621,-1.43116113182622,-1.03679650903749,-0.877218561335028,-0.731497544441356,-0.508179829258561,4178.84167075796,0.999990100561283
"log_lik[337]",-0.908973436176276,0.00379708883944055,0.257114985843307,-1.45356322444119,-1.0754283360316,-0.902376882169736,-0.730950050596688,-0.438384316304288,4585.14699722201,1.00014228533206
"log_lik[338]",-0.555910956072529,0.00293124403734134,0.196050079934965,-1.03585700638335,-0.656721465847086,-0.520210373051776,-0.417261811861268,-0.266228465190306,4473.32131346526,1.00093707293991
"log_lik[339]",-0.547098348127352,0.00237874960167441,0.151321413477709,-0.914005326924014,-0.624711481865932,-0.521990005289836,-0.44374043539174,-0.315742287023406,4046.72154433871,1.00144446133608
"log_lik[340]",-0.541579198550014,0.00198843364290519,0.115559317685697,-0.831376612098462,-0.596487910714763,-0.521629072377609,-0.467448469678634,-0.362975245411312,3377.44070219936,1.00218934761871
"log_lik[341]",-0.92255073620216,0.00535491153382401,0.365598716215086,-1.80090847560458,-1.11927551583458,-0.864701510104936,-0.65245975430667,-0.374175152924872,4661.2749742209,0.999544282194794
"log_lik[342]",-0.986117776301713,0.00505649346059737,0.361592730233481,-1.79675339842912,-1.20810097356104,-0.958573334910054,-0.728443156145208,-0.364720338717926,5113.76164053109,0.999518417809181
"log_lik[343]",-0.71770172870741,0.0070713991577136,0.490108518693955,-1.90512650296539,-0.971924133706756,-0.613951880050784,-0.350165275731398,-0.0877860076129236,4803.6769967356,0.999736018074684
"log_lik[344]",-0.882427805327171,0.00459993182236403,0.324282933310964,-1.65596444904605,-1.05524028935241,-0.833764406863383,-0.657157708913041,-0.393594757263935,4969.87420080263,0.999928003690593
"log_lik[345]",-0.529097336945456,0.00311823679807911,0.208513359773163,-1.02916395344001,-0.630528035750675,-0.493775993341435,-0.389235333667088,-0.225173463045921,4471.46244571523,0.999342929833481
"log_lik[346]",-0.526748599826801,0.00193977116293309,0.118383057256491,-0.811574461051185,-0.581414901872555,-0.50888532168878,-0.454285685704775,-0.336171543769099,3724.58684919944,0.999849781425333
"log_lik[347]",-0.915764635059789,0.00245523307880308,0.163220973970977,-1.25351509670004,-1.00758761989442,-0.919208262289439,-0.818952441622065,-0.587271570201691,4419.43221256435,0.999648564533138
"log_lik[348]",-0.54131229885807,0.00164542248165216,0.103621996758196,-0.782683233429183,-0.593849409505766,-0.532482434464196,-0.476366757059096,-0.361647995351979,3965.96666729011,1.00063165319818
"log_lik[349]",-0.935255173015977,0.00316065614578317,0.220276760375027,-1.40775249904957,-1.06716942314748,-0.930083340857777,-0.792765231164769,-0.513357314206267,4857.16503538738,0.999510927746534
"log_lik[350]",-0.184636210154127,0.0030184781181085,0.181262292312214,-0.675522512558087,-0.252937664366407,-0.126058663628671,-0.0585754557395516,-0.00808105775060427,3606.10918584531,1.00004606440139
"log_lik[351]",-0.239005301161015,0.00188635579340368,0.0969301178608173,-0.452259119228466,-0.299314187488099,-0.229647114120945,-0.16984697988026,-0.0749451750015166,2640.40326553225,1.00175516618385
"log_lik[352]",-0.239005301161015,0.00188635579340368,0.0969301178608173,-0.452259119228466,-0.299314187488099,-0.229647114120945,-0.16984697988026,-0.0749451750015166,2640.40326553225,1.00175516618385
"log_lik[353]",-0.590074994899764,0.00232380942988633,0.113814921597815,-0.831299180200549,-0.658021856681517,-0.589973083954816,-0.520856440140126,-0.358201886763842,2398.81848991457,1.00058039793744
"log_lik[354]",-0.734745275574797,0.00319548642604371,0.177032410930095,-1.15033775152473,-0.831337974585609,-0.716625150091756,-0.616584759186186,-0.436968014330069,3069.24539990592,0.999920819656794
"log_lik[355]",-0.0758635439265186,0.00149934903193426,0.0868266199243158,-0.310220996371939,-0.0991984834394789,-0.0464718495925243,-0.0201508757420171,-0.00237537976958325,3353.51537806893,1.00035559296265
"log_lik[356]",-0.374145545961619,0.00194996184637221,0.085475206783426,-0.532445440258741,-0.430605269392985,-0.378502343023081,-0.323108707278272,-0.189109746723215,1921.44559667083,1.00267578601508
"log_lik[357]",-0.239005301161015,0.00188635579340368,0.0969301178608173,-0.452259119228466,-0.299314187488099,-0.229647114120945,-0.16984697988026,-0.0749451750015166,2640.40326553225,1.00175516618385
"log_lik[358]",-0.157103440344731,0.00179199600524499,0.0980646840901258,-0.402712600190405,-0.209197703901361,-0.137233958173099,-0.0848635175874592,-0.0248028170186732,2994.68531430703,1.00104295005119
"log_lik[359]",-0.107106160208814,0.00163300957975181,0.0931223281928627,-0.353663298985465,-0.145167554716885,-0.0800725921671034,-0.0413433634040747,-0.00740956868915914,3251.84761540549,1.00061055543132
"log_lik[360]",-0.312430788359134,0.00312664420321847,0.195692992066658,-0.793766665292014,-0.420494964394677,-0.272147687326257,-0.167718452700119,-0.0458535591753243,3917.36122283261,1.00006845233593
"log_lik[361]",-0.634841528554351,0.00486974239578078,0.340320241655605,-1.42975116994532,-0.821139524388999,-0.585071961773177,-0.375287239091115,-0.147496154026669,4883.86426935242,0.999975653989172
"log_lik[362]",-0.956720128439646,0.00208471618611743,0.148711375187538,-1.29967529926811,-1.03614750291843,-0.945018062786745,-0.865388345260658,-0.693898449435151,5088.55534860403,0.999745057261884
"log_lik[363]",-0.562359010452084,0.00278607542071305,0.192841463432792,-0.985359574528519,-0.682017998891533,-0.546808946756803,-0.422849282372929,-0.237307509360633,4790.87786550306,0.999899764863858
"log_lik[364]",-0.975748170726494,0.00254470143202151,0.191810610881464,-1.38984249533229,-1.08717986943737,-0.964149323448931,-0.849429342117441,-0.633501614387428,5681.61221376851,0.99959033488096
"log_lik[365]",-0.584017275995969,0.00341781786692272,0.238873603054607,-1.1226637955901,-0.726219067228823,-0.55661545870309,-0.405980589296177,-0.205371326911439,4884.70666905435,0.999907241256073
"log_lik[366]",-0.543383213317189,0.00222735179301564,0.150940026531761,-0.866752462737549,-0.638466936653889,-0.535313625596254,-0.436774193745999,-0.276816076267343,4592.3101597257,0.999938143620327
"log_lik[367]",-0.4920431200819,0.00299384989592411,0.228625657649156,-1.0732709438862,-0.611015470611463,-0.454030119876131,-0.328546775914485,-0.166060027712308,5831.62905722859,0.999631374580497
"log_lik[368]",-0.490929705170188,0.00157919818155912,0.11920735722577,-0.756577266159208,-0.558020152915485,-0.480146787572752,-0.411230707488154,-0.286502165477136,5698.13651077373,0.999875008226606
"log_lik[369]",-0.524237216978349,0.00559966498691216,0.402416483003634,-1.61891637279676,-0.695811847139945,-0.418092675342541,-0.23728704550437,-0.0699175537466274,5164.48989593444,0.999709868768056
"log_lik[370]",-0.916578528452972,0.00281585939292872,0.176338268421564,-1.31977731167376,-1.01540603147686,-0.895585227954503,-0.797361610755504,-0.628926477679268,3921.67151588051,0.999761914173858
